level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-07667	HYERES	43.09444444444445	6.14638888888889	4.0	Surface land meteorological station (SYNOP), GOS	43 05 40N	006 08 47E	07667	999	999	False	17.3		OSCAR	0-20000-0-07667	sollies-pont	9.7	43.189784	6.043205																						[43.25, 43.25]	[6.13, 6.13]	5106B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5106	0-20000-0-07667	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1	0-20000-0-07671	COLLOBRIERES-RADAR	43.21666666666667	6.372777777777777		Precipitation station, Surface land meteorological station (SYNOP), Weather radar, WRO, GOS	43 13 00N	006 22 22E	07671	999	999	False	20.1		OSCAR	0-20000-0-07671	sollies-pont	9.7	43.189784	6.043205																						[43.25, 43.25]	[6.13, 6.13]	5106B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5106	0-20000-0-07667	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2	0-20000-0-07661	CAP CEPET	43.07944444444445	5.940833333333334	134.0	Climatological station, Surface land meteorological station (SYNOP), RBCN, CLIMAT(C), RBSN(S), GOS	43 04 46N	005 56 27E	07661	999	999	False	24.4		OSCAR	0-20000-0-07661	sollies-pont	9.7	43.189784	6.043205																						[43.25, 43.25]	[6.13, 6.13]	5106B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5106	0-20000-0-07667	['126', '137', '106', '107', '137', '138', '139', '140', '117']
3	3	0-20000-0-07675	LE LUC	43.38305555555556	6.386111111111112	82.0	Surface land meteorological station (SYNOP), GOS	43 22 59N	006 23 10E	07675	999	999	False	25.5		OSCAR	0-20000-0-07675	sollies-pont	9.7	43.189784	6.043205																						[43.25, 43.25]	[6.13, 6.13]	5106B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5106	0-20000-0-07667	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															IGRA2	0-20300-0-nan	sollies-pont	9.7	43.189784	6.043205																						[43.25, 43.25]	[6.13, 6.13]	5106B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5106	0-20000-0-07667	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															WBAN	0-20500-0-nan	sollies-pont	9.7	43.189784	6.043205																						[43.25, 43.25]	[6.13, 6.13]	5106B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5106	0-20000-0-07667	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Cuers	43.25	6.13	81				5106	-999-999	-999-999		0.0		CHUAN	0-20400-0-5106	sollies-pont	9.7	43.189784	6.043205		-999																				[43.25, 43.25]	[6.13, 6.13]	5106B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5106	0-20000-0-07667	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		Toulon	43.12	5.88	10				6106	-999-999	-999-999		24.9		CHUAN	0-20400-0-6106	sollies-pont	9.7	43.189784	6.043205		-999																				[43.25, 43.25]	[6.13, 6.13]	5106B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5106	0-20000-0-07667	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2		Toulon	43.12	5.88	10				5366	-999-999	-999-999		24.9		CHUAN	0-20400-0-5366	sollies-pont	9.7	43.189784	6.043205		-999																				[43.25, 43.25]	[6.13, 6.13]	5106B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5106	0-20000-0-07667	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		(made up station ID) Toulon 1238 MHz wind profiler, France	43.12	5.97	-999				7664				19.4		SCHROEDER	0-20600-0-7664	sollies-pont	9.7	43.189784	6.043205		7664	324.0	1999-09-07 00:00:00	1999-09-07 00:00:00																	[43.25, 43.25]	[6.13, 6.13]	5106B.txt_converted_csv_reduced.csv	giub	1906-09-05	1955-04-22	5106	0-20000-0-07667	['126', '137', '106', '107', '137', '138', '139', '140', '117']
