level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-246-0-101636	LIEKSA LAMPELA	63.321111111111115	30.045833333333334	98.0	Surface land meteorological station (SYNOP), GOS	63 19 16N	030 02 45E	101636	999	999	False	22.8		OSCAR	0-246-0-101636	lieksa	24.2	63.316667	30.016667																						[63.32, 63.32]	[30.5, 30.5]	5513B.txt_converted_csv_reduced.csv	giub	1891-06-16	1960-12-31	5513	0-246-0-101636	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1	0-20000-0-02796	LIEKSA LAMPELA	63.321111111111115	30.045833333333334	98.0	Surface land meteorological station (SYNOP), GOS	63 19 16N	030 02 45E	02796	999	999	False	22.8		OSCAR	0-20000-0-02796	lieksa	24.2	63.316667	30.016667																						[63.32, 63.32]	[30.5, 30.5]	5513B.txt_converted_csv_reduced.csv	giub	1891-06-16	1960-12-31	5513	0-246-0-101636	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		LIEKSA	63.32	30.5	115.0				05513	1934	1935	True	0.0		IGRA2	0-20300-0-05513	lieksa	24.2	63.316667	30.016667	FIXUAE05513																					[63.32, 63.32]	[30.5, 30.5]	5513B.txt_converted_csv_reduced.csv	giub	1891-06-16	1960-12-31	5513	0-246-0-101636	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															WBAN	0-20500-0-nan	lieksa	24.2	63.316667	30.016667																						[63.32, 63.32]	[30.5, 30.5]	5513B.txt_converted_csv_reduced.csv	giub	1891-06-16	1960-12-31	5513	0-246-0-101636	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Lieksa	63.32	30.5	115				5513	-999-999	-999-999		0.0		CHUAN	0-20400-0-5513	lieksa	24.2	63.316667	30.016667		-999																				[63.32, 63.32]	[30.5, 30.5]	5513B.txt_converted_csv_reduced.csv	giub	1891-06-16	1960-12-31	5513	0-246-0-101636	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		Lieksa	63.32	30.5	101				5210	-999-999	-999-999		0.0		CHUAN	0-20400-0-5210	lieksa	24.2	63.316667	30.016667		-999																				[63.32, 63.32]	[30.5, 30.5]	5513B.txt_converted_csv_reduced.csv	giub	1891-06-16	1960-12-31	5513	0-246-0-101636	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		(made up station ID) Lieksa, Finland	63.32	30.5	-999				2918				0.0		SCHROEDER	0-20600-0-2918	lieksa	24.2	63.316667	30.016667		2918	78.0	1927-01-01 00:00:00	1927-01-01 00:00:00																	[63.32, 63.32]	[30.5, 30.5]	5513B.txt_converted_csv_reduced.csv	giub	1891-06-16	1960-12-31	5513	0-246-0-101636	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		LIEKSA LAMPELA           	63.31666666666667	30.03333333333333	-999.0				02796				23.4		WMO	0-20700-0-02796	lieksa	24.2	63.316667	30.016667		02796	3569.0																			[63.32, 63.32]	[30.5, 30.5]	5513B.txt_converted_csv_reduced.csv	giub	1891-06-16	1960-12-31	5513	0-246-0-101636	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															AMMA	0-20800-0-nan	lieksa	24.2	63.316667	30.016667																						[63.32, 63.32]	[30.5, 30.5]	5513B.txt_converted_csv_reduced.csv	giub	1891-06-16	1960-12-31	5513	0-246-0-101636	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															HARA	0-20111-0-nan	lieksa	24.2	63.316667	30.016667																						[63.32, 63.32]	[30.5, 30.5]	5513B.txt_converted_csv_reduced.csv	giub	1891-06-16	1960-12-31	5513	0-246-0-101636	['126', '137', '106', '107', '137', '138', '139', '140', '117']
