level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	akureyri	236.4	65.666667	-18.1																						[67.13, 67.13]	[-21.93, -21.93]	5011.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5011	0-20400-0-5009	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20300-0-nan	IGRA2	akureyri	236.4	65.666667	-18.1																						[67.13, 67.13]	[-21.93, -21.93]	5011.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5011	0-20400-0-5009	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20500-0-nan	WBAN	akureyri	236.4	65.666667	-18.1																						[67.13, 67.13]	[-21.93, -21.93]	5011.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5011	0-20400-0-5009	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Reykjavik	67.13	-21.93	8				5009.0	-999-999	-999-999		0.0		0-20400-0-5009	CHUAN	akureyri	236.4	65.666667	-18.1		-999																				[67.13, 67.13]	[-21.93, -21.93]	5011.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5011	0-20400-0-5009	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		Reykjavik	67.13	-21.93	8				5011.0	-999-999	-999-999		0.0		0-20400-0-5011	CHUAN	akureyri	236.4	65.666667	-18.1		-999																				[67.13, 67.13]	[-21.93, -21.93]	5011.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5011	0-20400-0-5009	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2		Reykjavik	67.13	-21.93	8				5010.0	-999-999	-999-999		0.0		0-20400-0-5010	CHUAN	akureyri	236.4	65.666667	-18.1		-999																				[67.13, 67.13]	[-21.93, -21.93]	5011.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5011	0-20400-0-5009	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20600-0-nan	SCHROEDER	akureyri	236.4	65.666667	-18.1																						[67.13, 67.13]	[-21.93, -21.93]	5011.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5011	0-20400-0-5009	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20700-0-nan	WMO	akureyri	236.4	65.666667	-18.1																						[67.13, 67.13]	[-21.93, -21.93]	5011.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5011	0-20400-0-5009	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20800-0-nan	AMMA	akureyri	236.4	65.666667	-18.1																						[67.13, 67.13]	[-21.93, -21.93]	5011.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5011	0-20400-0-5009	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20111-0-nan	HARA	akureyri	236.4	65.666667	-18.1																						[67.13, 67.13]	[-21.93, -21.93]	5011.txt_converted_csv_reduced.csv	giub	1896-11-14	1968-11-29	5011	0-20400-0-5009	['126', '137', '106', '107', '137', '138', '139', '140', '117']
