level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	thionville	0.8	49.356794	6.167606																						[49.35, 49.35]	[6.17, 6.17]	5625.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5625	0-20500-0-34031	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20300-0-nan	IGRA2	thionville	0.8	49.356794	6.167606																						[49.35, 49.35]	[6.17, 6.17]	5625.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5625	0-20500-0-34031	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		SANDWEILER	49.6	6.2	112.16640000000001				34031	19450801	19450831		27.9		0-20500-0-34031	WBAN	thionville	0.8	49.356794	6.167606																						[49.35, 49.35]	[6.17, 6.17]	5625.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5625	0-20500-0-34031	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		LUXEMBOURG	49.6	6.05	340.15680000000003				34035	19450701	19450831		29.1		0-20500-0-34035	WBAN	thionville	0.8	49.356794	6.167606																						[49.35, 49.35]	[6.17, 6.17]	5625.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5625	0-20500-0-34031	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2		STRASSEN	49.6	6.03	290.1696				34030	19450101	19450531		29.6		0-20500-0-34030	WBAN	thionville	0.8	49.356794	6.167606																						[49.35, 49.35]	[6.17, 6.17]	5625.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5625	0-20500-0-34031	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Thionville	49.35	6.17	155				5625	-999-999	-999-999		0.0		0-20400-0-5625	CHUAN	thionville	0.8	49.356794	6.167606		-999																				[49.35, 49.35]	[6.17, 6.17]	5625.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5625	0-20500-0-34031	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		Diedenhofen	49.35	6.17	155				5664	-999-999	-999-999		0.0		0-20400-0-5664	CHUAN	thionville	0.8	49.356794	6.167606		-999																				[49.35, 49.35]	[6.17, 6.17]	5625.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5625	0-20500-0-34031	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2		Metz	49.11	6.18	180				5610	-999-999	-999-999		26.7		0-20400-0-5610	CHUAN	thionville	0.8	49.356794	6.167606		-999																				[49.35, 49.35]	[6.17, 6.17]	5625.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5625	0-20500-0-34031	['126', '137', '106', '107', '137', '138', '139', '140', '117']
3	3		Metz	49.1	6.2	208				5238	-999-999	-999-999		27.9		0-20400-0-5238	CHUAN	thionville	0.8	49.356794	6.167606		-999																				[49.35, 49.35]	[6.17, 6.17]	5625.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5625	0-20500-0-34031	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20600-0-nan	SCHROEDER	thionville	0.8	49.356794	6.167606																						[49.35, 49.35]	[6.17, 6.17]	5625.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5625	0-20500-0-34031	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		LUXEMBOURG FINDEL-AI     	49.61666666666667	6.2	-999.0				06590				29.7		0-20700-0-06590	WMO	thionville	0.8	49.356794	6.167606		06590	3639.0																			[49.35, 49.35]	[6.17, 6.17]	5625.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5625	0-20500-0-34031	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		LUEXMBOURG/TOWN          	49.61666666666667	6.116666666666666	-999.0				06589				29.9		0-20700-0-06589	WMO	thionville	0.8	49.356794	6.167606		06589	972.0																			[49.35, 49.35]	[6.17, 6.17]	5625.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5625	0-20500-0-34031	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20800-0-nan	AMMA	thionville	0.8	49.356794	6.167606																						[49.35, 49.35]	[6.17, 6.17]	5625.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5625	0-20500-0-34031	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20111-0-nan	HARA	thionville	0.8	49.356794	6.167606																						[49.35, 49.35]	[6.17, 6.17]	5625.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5625	0-20500-0-34031	['126', '137', '106', '107', '137', '138', '139', '140', '117']
