level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-83755	RIO DE JANEIRO (AERO)	-22.9	-43.166666666666664	3.0	Surface land meteorological station (SYNOP), GOS	22 54 00S	043 10 00W	83755	999	999	False	0.3		OSCAR	0-20000-0-83755	niteroi	4.1	-22.90214	-43.130301																						[-22.9, -22.9]	[-43.17, -43.17]	4920.txt_converted_csv_reduced.csv	giub	1923-02-12	1956-10-31	4920	0-20000-0-83746	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1	0-20000-0-83743	RIO DE JANEIRO (83743-0)	-22.916666666666668	-43.166666666666664	5.0	Surface land meteorological station (SYNOP), GOS	22 55 00S	043 10 00W	83743	999	999	False	1.9		OSCAR	0-20000-0-83743	niteroi	4.1	-22.90214	-43.130301																						[-22.9, -22.9]	[-43.17, -43.17]	4920.txt_converted_csv_reduced.csv	giub	1923-02-12	1956-10-31	4920	0-20000-0-83746	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2	0-20000-0-86881	MARACANA	-22.91111111111111	-43.227222222222224	15.5	Surface land meteorological station (SYNOP), GOS	22 54 40S	043 13 38W	86881	999	999	False	6.0		OSCAR	0-20000-0-86881	niteroi	4.1	-22.90214	-43.130301																						[-22.9, -22.9]	[-43.17, -43.17]	4920.txt_converted_csv_reduced.csv	giub	1923-02-12	1956-10-31	4920	0-20000-0-83746	['126', '137', '106', '107', '137', '138', '139', '140', '117']
3	3	0-76-0-3303302000000580	Niterói	-22.8675	-43.10194444444445		Automatic weather station (AWS), Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	22 52 03S	043 06 07W	3303302000000580	999	999	False	7.9		OSCAR	0-76-0-3303302000000580	niteroi	4.1	-22.90214	-43.130301																						[-22.9, -22.9]	[-43.17, -43.17]	4920.txt_converted_csv_reduced.csv	giub	1923-02-12	1956-10-31	4920	0-20000-0-83746	['126', '137', '106', '107', '137', '138', '139', '140', '117']
4	4	0-20000-0-86887	RIO DE JANEIRO-FORTE DE COPACABANA	-22.988333333333333	-43.190555555555555	46.5	Surface land meteorological station (SYNOP), GOS	22 59 18S	043 11 26W	86887	999	999	False	10.0		OSCAR	0-20000-0-86887	niteroi	4.1	-22.90214	-43.130301																						[-22.9, -22.9]	[-43.17, -43.17]	4920.txt_converted_csv_reduced.csv	giub	1923-02-12	1956-10-31	4920	0-20000-0-83746	['126', '137', '106', '107', '137', '138', '139', '140', '117']
5	5	0-20000-0-83746	GALEAO	-22.816666666666666	-43.25	6.0	Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GOS, RBSN(ST)	22 49 00S	043 15 00W	83746	999	999	True	12.4		OSCAR	0-20000-0-83746	niteroi	4.1	-22.90214	-43.130301																						[-22.9, -22.9]	[-43.17, -43.17]	4920.txt_converted_csv_reduced.csv	giub	1923-02-12	1956-10-31	4920	0-20000-0-83746	['126', '137', '106', '107', '137', '138', '139', '140', '117']
6	6	0-20000-0-83663	PONTA DA ARMACAO	-22.883333333333333	-43.03333333333333	2.0	Surface land meteorological station (SYNOP), GOS	22 53 00S	043 02 00W	83663	999	999	False	14.1		OSCAR	0-20000-0-83663	niteroi	4.1	-22.90214	-43.130301																						[-22.9, -22.9]	[-43.17, -43.17]	4920.txt_converted_csv_reduced.csv	giub	1923-02-12	1956-10-31	4920	0-20000-0-83746	['126', '137', '106', '107', '137', '138', '139', '140', '117']
7	7	0-20000-0-83744	ILHA RASA (83744-0)	-23.066666666666666	-43.15	75.0	Surface land meteorological station (SYNOP), GOS	23 04 00S	043 09 00W	83744	999	999	False	18.6		OSCAR	0-20000-0-83744	niteroi	4.1	-22.90214	-43.130301																						[-22.9, -22.9]	[-43.17, -43.17]	4920.txt_converted_csv_reduced.csv	giub	1923-02-12	1956-10-31	4920	0-20000-0-83746	['126', '137', '106', '107', '137', '138', '139', '140', '117']
8	8	0-20000-0-83117	ILHA RASA (83117-0)	-23.066666666666666	-43.15		Surface land meteorological station (SYNOP), GOS	23 04 00S	043 09 00W	83117	999	999	False	18.6		OSCAR	0-20000-0-83117	niteroi	4.1	-22.90214	-43.130301																						[-22.9, -22.9]	[-43.17, -43.17]	4920.txt_converted_csv_reduced.csv	giub	1923-02-12	1956-10-31	4920	0-20000-0-83746	['126', '137', '106', '107', '137', '138', '139', '140', '117']
9	9	0-20000-0-83054	JACAREPAGUA (AERO)	-22.983333333333334	-43.36666666666667	3.0	Surface land meteorological station (SYNOP), GOS	22 59 00S	043 22 00W	83054	999	999	False	22.2		OSCAR	0-20000-0-83054	niteroi	4.1	-22.90214	-43.130301																						[-22.9, -22.9]	[-43.17, -43.17]	4920.txt_converted_csv_reduced.csv	giub	1923-02-12	1956-10-31	4920	0-20000-0-83746	['126', '137', '106', '107', '137', '138', '139', '140', '117']
10	10	0-20000-0-83748	AFONSOS (AERO)	-22.866666666666667	-43.38333333333333	34.0	Surface land meteorological station (SYNOP), GOS	22 52 00S	043 23 00W	83748	999	999	False	22.2		OSCAR	0-20000-0-83748	niteroi	4.1	-22.90214	-43.130301																						[-22.9, -22.9]	[-43.17, -43.17]	4920.txt_converted_csv_reduced.csv	giub	1923-02-12	1956-10-31	4920	0-20000-0-83746	['126', '137', '106', '107', '137', '138', '139', '140', '117']
11	11	0-20000-0-86884	RIO DE JANEIRO-JACAREPAGUA	-22.986944444444447	-43.37	4.5	Surface land meteorological station (SYNOP), GOS	22 59 13S	043 22 12W	86884	999	999	False	22.7		OSCAR	0-20000-0-86884	niteroi	4.1	-22.90214	-43.130301																						[-22.9, -22.9]	[-43.17, -43.17]	4920.txt_converted_csv_reduced.csv	giub	1923-02-12	1956-10-31	4920	0-20000-0-83746	['126', '137', '106', '107', '137', '138', '139', '140', '117']
12	12	0-76-0-3304557000000553	Rio de Janeiro-Jacarepaguá	-22.94	-43.40277777777778		Automatic weather station (AWS), Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	22 56 24S	043 24 10W	3304557000000553	999	999	False	24.3		OSCAR	0-76-0-3304557000000553	niteroi	4.1	-22.90214	-43.130301																						[-22.9, -22.9]	[-43.17, -43.17]	4920.txt_converted_csv_reduced.csv	giub	1923-02-12	1956-10-31	4920	0-20000-0-83746	['126', '137', '106', '107', '137', '138', '139', '140', '117']
13	13	0-20000-0-86879	RIO DE JANEIRO-VILA MILITAR	-22.860833333333336	-43.41111111111111	46.5	Surface land meteorological station (SYNOP), GOS	22 51 39S	043 24 40W	86879	999	999	False	25.1		OSCAR	0-20000-0-86879	niteroi	4.1	-22.90214	-43.130301																						[-22.9, -22.9]	[-43.17, -43.17]	4920.txt_converted_csv_reduced.csv	giub	1923-02-12	1956-10-31	4920	0-20000-0-83746	['126', '137', '106', '107', '137', '138', '139', '140', '117']
14	14	0-20000-0-83801	REALENGO	-22.866666666666667	-43.416666666666664		Surface land meteorological station (SYNOP), GOS	22 52 00S	043 25 00W	83801	999	999	False	25.6		OSCAR	0-20000-0-83801	niteroi	4.1	-22.90214	-43.130301																						[-22.9, -22.9]	[-43.17, -43.17]	4920.txt_converted_csv_reduced.csv	giub	1923-02-12	1956-10-31	4920	0-20000-0-83746	['126', '137', '106', '107', '137', '138', '139', '140', '117']
