level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-03658	BENSON	51.62027777777778	-1.098611111111111	57.0	Surface land meteorological station (SYNOP), GOS	51 37 13N	001 05 55W	03658	999	999	False	1.5		OSCAR	0-20000-0-03658	abingdon	12.4	51.666667	-1.283333																						[51.62, 51.62]	[-1.12, -1.12]	4886.txt_converted_csv_reduced.csv	giub	1911-03-01	1960-12-31	4886	0-20000-0-03658	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1	0-20000-0-03660	HIGH WYCOMBE HQAIR	51.681666666666665	-0.8069444444444445	204.0	Surface land meteorological station (SYNOP), GOS	51 40 54N	000 48 25W	03660	999	999	False	22.7		OSCAR	0-20000-0-03660	abingdon	12.4	51.666667	-1.283333																						[51.62, 51.62]	[-1.12, -1.12]	4886.txt_converted_csv_reduced.csv	giub	1911-03-01	1960-12-31	4886	0-20000-0-03658	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															IGRA2	0-20300-0-nan	abingdon	12.4	51.666667	-1.283333																						[51.62, 51.62]	[-1.12, -1.12]	4886.txt_converted_csv_reduced.csv	giub	1911-03-01	1960-12-31	4886	0-20000-0-03658	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		GROVE	51.62	-1.45	83.2104				15020	19450301	19451130		22.9		WBAN	0-20500-0-15020	abingdon	12.4	51.666667	-1.283333																						[51.62, 51.62]	[-1.12, -1.12]	4886.txt_converted_csv_reduced.csv	giub	1911-03-01	1960-12-31	4886	0-20000-0-03658	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		GREENHAM	51.38	-1.28	125.2728				15040	19531101	19670430		28.9		WBAN	0-20500-0-15040	abingdon	12.4	51.666667	-1.283333																						[51.62, 51.62]	[-1.12, -1.12]	4886.txt_converted_csv_reduced.csv	giub	1911-03-01	1960-12-31	4886	0-20000-0-03658	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Benson	51.62	-1.12	55				4886	-999-999	-999-999		0.0		CHUAN	0-20400-0-4886	abingdon	12.4	51.666667	-1.283333		-999																				[51.62, 51.62]	[-1.12, -1.12]	4886.txt_converted_csv_reduced.csv	giub	1911-03-01	1960-12-31	4886	0-20000-0-03658	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		(made up station ID) Pyrton - Pyrton Hill, England, UK	51.65	-1.0	-999				3659				9.0		SCHROEDER	0-20600-0-3659	abingdon	12.4	51.666667	-1.283333		3659	136.0	1908-07-27 00:00:00	1908-07-27 00:00:00																	[51.62, 51.62]	[-1.12, -1.12]	4886.txt_converted_csv_reduced.csv	giub	1911-03-01	1960-12-31	4886	0-20000-0-03658	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															WMO	0-20700-0-nan	abingdon	12.4	51.666667	-1.283333																						[51.62, 51.62]	[-1.12, -1.12]	4886.txt_converted_csv_reduced.csv	giub	1911-03-01	1960-12-31	4886	0-20000-0-03658	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															AMMA	0-20800-0-nan	abingdon	12.4	51.666667	-1.283333																						[51.62, 51.62]	[-1.12, -1.12]	4886.txt_converted_csv_reduced.csv	giub	1911-03-01	1960-12-31	4886	0-20000-0-03658	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															HARA	0-20111-0-nan	abingdon	12.4	51.666667	-1.283333																						[51.62, 51.62]	[-1.12, -1.12]	4886.txt_converted_csv_reduced.csv	giub	1911-03-01	1960-12-31	4886	0-20000-0-03658	['126', '137', '106', '107', '137', '138', '139', '140', '117']
