level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	None	None	None	None																						[64.4, 64.4]	[186.77, 186.77]	6008.txt_converted_csv_reduced.csv	giub	1909-09-27	1956-10-30	6008	0-20400-0-4755	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20300-0-nan	IGRA2	None	None	None	None																						[64.4, 64.4]	[186.77, 186.77]	6008.txt_converted_csv_reduced.csv	giub	1909-09-27	1956-10-30	6008	0-20400-0-4755	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20500-0-nan	WBAN	None	None	None	None																						[64.4, 64.4]	[186.77, 186.77]	6008.txt_converted_csv_reduced.csv	giub	1909-09-27	1956-10-30	6008	0-20400-0-4755	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Buhta Providenia	64.4	186.77	6				4755.0	194607	194704		0.0		0-20400-0-4755	CHUAN	None	None	None	None		-999																				[64.4, 64.4]	[186.77, 186.77]	6008.txt_converted_csv_reduced.csv	giub	1909-09-27	1956-10-30	6008	0-20400-0-4755	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		Buhta Providenia	64.4	186.77	6				4765.0	194807	194810		0.0		0-20400-0-4765	CHUAN	None	None	None	None		-999																				[64.4, 64.4]	[186.77, 186.77]	6008.txt_converted_csv_reduced.csv	giub	1909-09-27	1956-10-30	6008	0-20400-0-4755	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2		Buhta Providenia	64.4	186.77	6				6008.0	-999-999	-999-999		0.0		0-20400-0-6008	CHUAN	None	None	None	None		-999																				[64.4, 64.4]	[186.77, 186.77]	6008.txt_converted_csv_reduced.csv	giub	1909-09-27	1956-10-30	6008	0-20400-0-4755	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20600-0-nan	SCHROEDER	None	None	None	None																						[64.4, 64.4]	[186.77, 186.77]	6008.txt_converted_csv_reduced.csv	giub	1909-09-27	1956-10-30	6008	0-20400-0-4755	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20700-0-nan	WMO	None	None	None	None																						[64.4, 64.4]	[186.77, 186.77]	6008.txt_converted_csv_reduced.csv	giub	1909-09-27	1956-10-30	6008	0-20400-0-4755	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20800-0-nan	AMMA	None	None	None	None																						[64.4, 64.4]	[186.77, 186.77]	6008.txt_converted_csv_reduced.csv	giub	1909-09-27	1956-10-30	6008	0-20400-0-4755	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20111-0-nan	HARA	None	None	None	None																						[64.4, 64.4]	[186.77, 186.77]	6008.txt_converted_csv_reduced.csv	giub	1909-09-27	1956-10-30	6008	0-20400-0-4755	['126', '137', '106', '107', '137', '138', '139', '140', '117']
