level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-10567	GERA-LEUMNITZ	50.88111111111111	12.12888888888889	309.5	Agricultural meteorological station, Automatic weather station (AWS), Climatological station, Cryosphere station, Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS, CLIMAT(C), GCW, RBCN, RBSN(S)	50 52 52N	012 07 44E	10567	999	999	False	4.6		OSCAR	0-20000-0-10567	gera	3.8	50.866667	12.083333																						[50.9, 50.9]	[12.07, 12.07]	5139B.txt_converted_csv_reduced.csv	giub	1908-07-25	1956-10-30	5139	0-20000-0-10567	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1	0-20000-0-10565	OSTERFELD	51.08722222222222	11.929166666666665	245.8	Agricultural meteorological station, Automatic weather station (AWS), Cryosphere station, Precipitation station, Surface land meteorological station (SYNOP), GCW, GOS, CLIMAT(C)	51 05 14N	011 55 45E	10565	999	999	False	23.1		OSCAR	0-20000-0-10565	gera	3.8	50.866667	12.083333																						[50.9, 50.9]	[12.07, 12.07]	5139B.txt_converted_csv_reduced.csv	giub	1908-07-25	1956-10-30	5139	0-20000-0-10567	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															IGRA2	0-20300-0-nan	gera	3.8	50.866667	12.083333																						[50.9, 50.9]	[12.07, 12.07]	5139B.txt_converted_csv_reduced.csv	giub	1908-07-25	1956-10-30	5139	0-20000-0-10567	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															WBAN	0-20500-0-nan	gera	3.8	50.866667	12.083333																						[50.9, 50.9]	[12.07, 12.07]	5139B.txt_converted_csv_reduced.csv	giub	1908-07-25	1956-10-30	5139	0-20000-0-10567	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Gera	50.9	12.07	191				5139	-999-999	-999-999		0.0		CHUAN	0-20400-0-5139	gera	3.8	50.866667	12.083333		-999																				[50.9, 50.9]	[12.07, 12.07]	5139B.txt_converted_csv_reduced.csv	giub	1908-07-25	1956-10-30	5139	0-20000-0-10567	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		Gera	50.9	12.07	191				6113	-999-999	-999-999		0.0		CHUAN	0-20400-0-6113	gera	3.8	50.866667	12.083333		-999																				[50.9, 50.9]	[12.07, 12.07]	5139B.txt_converted_csv_reduced.csv	giub	1908-07-25	1956-10-30	5139	0-20000-0-10567	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Gera, Germany	50.9	12.07	-999				10567				0.0		SCHROEDER	0-20600-0-10567	gera	3.8	50.866667	12.083333		10567	430.0	1933-06-01 00:00:00	1933-06-01 00:00:00																	[50.9, 50.9]	[12.07, 12.07]	5139B.txt_converted_csv_reduced.csv	giub	1908-07-25	1956-10-30	5139	0-20000-0-10567	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															WMO	0-20700-0-nan	gera	3.8	50.866667	12.083333																						[50.9, 50.9]	[12.07, 12.07]	5139B.txt_converted_csv_reduced.csv	giub	1908-07-25	1956-10-30	5139	0-20000-0-10567	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															AMMA	0-20800-0-nan	gera	3.8	50.866667	12.083333																						[50.9, 50.9]	[12.07, 12.07]	5139B.txt_converted_csv_reduced.csv	giub	1908-07-25	1956-10-30	5139	0-20000-0-10567	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															HARA	0-20111-0-nan	gera	3.8	50.866667	12.083333																						[50.9, 50.9]	[12.07, 12.07]	5139B.txt_converted_csv_reduced.csv	giub	1908-07-25	1956-10-30	5139	0-20000-0-10567	['126', '137', '106', '107', '137', '138', '139', '140', '117']
