level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	WIGOS_calc	inventory	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0																OSCAR	ipswich	17.8	52.083333	1.166667																						[51.97, 51.97]	[1.35, 1.35]	5591.txt_converted_csv_reduced.csv	giub	1899-10-01	1956-10-31	5591	0-20500-0-35051	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20300-0-nan	IGRA2	ipswich	17.8	52.083333	1.166667																						[51.97, 51.97]	[1.35, 1.35]	5591.txt_converted_csv_reduced.csv	giub	1899-10-01	1956-10-31	5591	0-20500-0-35051	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		WOODBRIDGE	52.08	1.4	29.260800000000003				35051.0	19521001	19841130		12.7		0-20500-0-35051	WBAN	ipswich	17.8	52.083333	1.166667																						[51.97, 51.97]	[1.35, 1.35]	5591.txt_converted_csv_reduced.csv	giub	1899-10-01	1956-10-31	5591	0-20500-0-35051	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		BENTWATERS	52.13	1.43	26.2128				35048.0	19510601	99991231		18.6		0-20500-0-35048	WBAN	ipswich	17.8	52.083333	1.166667																						[51.97, 51.97]	[1.35, 1.35]	5591.txt_converted_csv_reduced.csv	giub	1899-10-01	1956-10-31	5591	0-20500-0-35051	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Felixstowe	51.97	1.35	0				5591.0	-999-999	-999-999		0.0		0-20400-0-5591	CHUAN	ipswich	17.8	52.083333	1.166667		-999																				[51.97, 51.97]	[1.35, 1.35]	5591.txt_converted_csv_reduced.csv	giub	1899-10-01	1956-10-31	5591	0-20500-0-35051	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		Felixstowe	51.95	1.33	5				5132.0	-999-999	-999-999		2.6		0-20400-0-5132	CHUAN	ipswich	17.8	52.083333	1.166667		-999																				[51.97, 51.97]	[1.35, 1.35]	5591.txt_converted_csv_reduced.csv	giub	1899-10-01	1956-10-31	5591	0-20500-0-35051	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20600-0-nan	SCHROEDER	ipswich	17.8	52.083333	1.166667																						[51.97, 51.97]	[1.35, 1.35]	5591.txt_converted_csv_reduced.csv	giub	1899-10-01	1956-10-31	5591	0-20500-0-35051	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20700-0-nan	WMO	ipswich	17.8	52.083333	1.166667																						[51.97, 51.97]	[1.35, 1.35]	5591.txt_converted_csv_reduced.csv	giub	1899-10-01	1956-10-31	5591	0-20500-0-35051	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20800-0-nan	AMMA	ipswich	17.8	52.083333	1.166667																						[51.97, 51.97]	[1.35, 1.35]	5591.txt_converted_csv_reduced.csv	giub	1899-10-01	1956-10-31	5591	0-20500-0-35051	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															0-20111-0-nan	HARA	ipswich	17.8	52.083333	1.166667																						[51.97, 51.97]	[1.35, 1.35]	5591.txt_converted_csv_reduced.csv	giub	1899-10-01	1956-10-31	5591	0-20500-0-35051	['126', '137', '106', '107', '137', '138', '139', '140', '117']
