level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-60338	MELILLA (60338-0)	35.27777777777778	-2.9555555555555557	55.0	Climatological station, Surface land meteorological station (SYNOP), GOS, GSN, CLIMAT(C), RBCN, RBSN(S)	35 16 40N	002 57 20W	60338	999	999	False	1.3		OSCAR	0-20000-0-60338	melilla	2.5	35.283924	-2.943075																						[35.28, 35.28]	[-2.97, -2.97]	5235B.txt_converted_csv_reduced.csv	giub	1921-05-25	1952-03-21	5235	0-20000-0-60338	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1	0-504-1-60312	Bni Ansar	35.26694444444444	-2.9252777777777776		Automatic weather station (AWS), Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	35 16 01N	002 55 31W	60312	999	999	False	4.3		OSCAR	0-504-1-60312	melilla	2.5	35.283924	-2.943075																						[35.28, 35.28]	[-2.97, -2.97]	5235B.txt_converted_csv_reduced.csv	giub	1921-05-25	1952-03-21	5235	0-20000-0-60338	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2	0-504-1-60298	Selouane	35.170833333333334	-3.0880555555555556		Automatic weather station (AWS), Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	35 10 15N	003 05 17W	60298	999	999	False	16.2		OSCAR	0-504-1-60298	melilla	2.5	35.283924	-2.943075																						[35.28, 35.28]	[-2.97, -2.97]	5235B.txt_converted_csv_reduced.csv	giub	1921-05-25	1952-03-21	5235	0-20000-0-60338	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															IGRA2	0-20300-0-nan	melilla	2.5	35.283924	-2.943075																						[35.28, 35.28]	[-2.97, -2.97]	5235B.txt_converted_csv_reduced.csv	giub	1921-05-25	1952-03-21	5235	0-20000-0-60338	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															WBAN	0-20500-0-nan	melilla	2.5	35.283924	-2.943075																						[35.28, 35.28]	[-2.97, -2.97]	5235B.txt_converted_csv_reduced.csv	giub	1921-05-25	1952-03-21	5235	0-20000-0-60338	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Melilla	35.28	-2.97	40				5235	-999-999	-999-999		0.0		CHUAN	0-20400-0-5235	melilla	2.5	35.283924	-2.943075		-999																				[35.28, 35.28]	[-2.97, -2.97]	5235B.txt_converted_csv_reduced.csv	giub	1921-05-25	1952-03-21	5235	0-20000-0-60338	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	2		Melilla	35.3	-2.93	10				5714	-999-999	-999-999		4.3		CHUAN	0-20400-0-5714	melilla	2.5	35.283924	-2.943075		-999																				[35.28, 35.28]	[-2.97, -2.97]	5235B.txt_converted_csv_reduced.csv	giub	1921-05-25	1952-03-21	5235	0-20000-0-60338	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															SCHROEDER	0-20600-0-nan	melilla	2.5	35.283924	-2.943075																						[35.28, 35.28]	[-2.97, -2.97]	5235B.txt_converted_csv_reduced.csv	giub	1921-05-25	1952-03-21	5235	0-20000-0-60338	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		MELILLA                  	35.333333333333336	-3.0	-999.0				60338				6.5		WMO	0-20700-0-60338	melilla	2.5	35.283924	-2.943075		60338	342.0																			[35.28, 35.28]	[-2.97, -2.97]	5235B.txt_converted_csv_reduced.csv	giub	1921-05-25	1952-03-21	5235	0-20000-0-60338	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															AMMA	0-20800-0-nan	melilla	2.5	35.283924	-2.943075																						[35.28, 35.28]	[-2.97, -2.97]	5235B.txt_converted_csv_reduced.csv	giub	1921-05-25	1952-03-21	5235	0-20000-0-60338	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															HARA	0-20111-0-nan	melilla	2.5	35.283924	-2.943075																						[35.28, 35.28]	[-2.97, -2.97]	5235B.txt_converted_csv_reduced.csv	giub	1921-05-25	1952-03-21	5235	0-20000-0-60338	['126', '137', '106', '107', '137', '138', '139', '140', '117']
