level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-96745	JAKARTA/OBSERVATORY	-6.183333333333334	106.83333333333333	8.0	Automatic weather station (AWS), Climatological station, Surface land meteorological station (SYNOP), GOS, GSN, CLIMAT(C), RBCN	06 11 00S	106 50 00E	96745	999	999	False	20.6		OSCAR	0-20000-0-96745	pamulang	10.6	-6.342778	106.738333																						[-6.37, -6.37]	[106.83, 106.83]	5490.txt_converted_csv_reduced.csv	giub	1910-02-16	1915-05-21	5490	0-20000-0-96745	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1	0-20000-0-96739	CURUG/BUDIARTO	-6.233333333333333	106.65	46.0	Automatic weather station (AWS), Surface land meteorological station (SYNOP), CLIMAT(C), GOS	06 14 00S	106 39 00E	96739	999	999	False	25.0		OSCAR	0-20000-0-96739	pamulang	10.6	-6.342778	106.738333																						[-6.37, -6.37]	[106.83, 106.83]	5490.txt_converted_csv_reduced.csv	giub	1910-02-16	1915-05-21	5490	0-20000-0-96745	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		CURUG/BUDIARTO	-6.2333	106.65	46.0				96739	1975	2021	True	25.0		IGRA2	0-20300-0-96739	pamulang	10.6	-6.342778	106.738333	IDM00096739																					[-6.37, -6.37]	[106.83, 106.83]	5490.txt_converted_csv_reduced.csv	giub	1910-02-16	1915-05-21	5490	0-20000-0-96745	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															WBAN	0-20500-0-nan	pamulang	10.6	-6.342778	106.738333																						[-6.37, -6.37]	[106.83, 106.83]	5490.txt_converted_csv_reduced.csv	giub	1910-02-16	1915-05-21	5490	0-20000-0-96745	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Depok	-6.37	106.83	104				4789	-999-999	-999-999		0.0		CHUAN	0-20400-0-4789	pamulang	10.6	-6.342778	106.738333		-999																				[-6.37, -6.37]	[106.83, 106.83]	5490.txt_converted_csv_reduced.csv	giub	1910-02-16	1915-05-21	5490	0-20000-0-96745	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		Depok	-6.37	106.83	104				5490	-999-999	-999-999		0.0		CHUAN	0-20400-0-5490	pamulang	10.6	-6.342778	106.738333		-999																				[-6.37, -6.37]	[106.83, 106.83]	5490.txt_converted_csv_reduced.csv	giub	1910-02-16	1915-05-21	5490	0-20000-0-96745	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2		Pasar Rebo	-6.33	106.87	104				5491	-999-999	-999-999		6.3		CHUAN	0-20400-0-5491	pamulang	10.6	-6.342778	106.738333		-999																				[-6.37, -6.37]	[106.83, 106.83]	5490.txt_converted_csv_reduced.csv	giub	1910-02-16	1915-05-21	5490	0-20000-0-96745	['126', '137', '106', '107', '137', '138', '139', '140', '117']
3	3		Jakarta	-6.18	106.83	10				5488	-999-999	-999-999		21.0		CHUAN	0-20400-0-5488	pamulang	10.6	-6.342778	106.738333		-999																				[-6.37, -6.37]	[106.83, 106.83]	5490.txt_converted_csv_reduced.csv	giub	1910-02-16	1915-05-21	5490	0-20000-0-96745	['126', '137', '106', '107', '137', '138', '139', '140', '117']
4	4		Jakarta	-6.18	106.83	10				5489	-999-999	-999-999		21.0		CHUAN	0-20400-0-5489	pamulang	10.6	-6.342778	106.738333		-999																				[-6.37, -6.37]	[106.83, 106.83]	5490.txt_converted_csv_reduced.csv	giub	1910-02-16	1915-05-21	5490	0-20000-0-96745	['126', '137', '106', '107', '137', '138', '139', '140', '117']
5	5		Jakarta	-6.18	106.83	9				5486	-999-999	-999-999		21.0		CHUAN	0-20400-0-5486	pamulang	10.6	-6.342778	106.738333		-999																				[-6.37, -6.37]	[106.83, 106.83]	5490.txt_converted_csv_reduced.csv	giub	1910-02-16	1915-05-21	5490	0-20000-0-96745	['126', '137', '106', '107', '137', '138', '139', '140', '117']
