level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-13168	NOVI SAD RIMSKI SANCEVI	45.333333333333336	19.85	87.0	Climatological station, Surface land meteorological station (SYNOP), RBCN, GOS, CLIMAT(C), RBSN(S)	45 20 00N	019 51 00E	13168	999	999	False	9.4		OSCAR	0-20000-0-13168	petrovaradin	0.8	45.246667	19.879444																						[45.25, 45.25]	[19.87, 19.87]	5281A.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5281	0-20000-0-13168	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															IGRA2	0-20300-0-nan	petrovaradin	0.8	45.246667	19.879444																						[45.25, 45.25]	[19.87, 19.87]	5281A.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5281	0-20000-0-13168	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															WBAN	0-20500-0-nan	petrovaradin	0.8	45.246667	19.879444																						[45.25, 45.25]	[19.87, 19.87]	5281A.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5281	0-20000-0-13168	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Petrovaradin	45.25	19.87	131				5281	-999-999	-999-999		0.0		CHUAN	0-20400-0-5281	petrovaradin	0.8	45.246667	19.879444		-999																				[45.25, 45.25]	[19.87, 19.87]	5281A.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5281	0-20000-0-13168	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	2		Petrovaradin	45.23	19.88	90				6118	-999-999	-999-999		2.4		CHUAN	0-20400-0-6118	petrovaradin	0.8	45.246667	19.879444		-999																				[45.25, 45.25]	[19.87, 19.87]	5281A.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5281	0-20000-0-13168	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	3		Novi Sad	45.08	19.7	80				5258	-999-999	-999-999		23.1		CHUAN	0-20400-0-5258	petrovaradin	0.8	45.246667	19.879444		-999																				[45.25, 45.25]	[19.87, 19.87]	5281A.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5281	0-20000-0-13168	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															SCHROEDER	0-20600-0-nan	petrovaradin	0.8	45.246667	19.879444																						[45.25, 45.25]	[19.87, 19.87]	5281A.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5281	0-20000-0-13168	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		NOVI SAD - RIMSKI SA     	45.31666666666667	19.83333333333333	-999.0				13168				7.9		WMO	0-20700-0-13168	petrovaradin	0.8	45.246667	19.879444		13168	3976.0																			[45.25, 45.25]	[19.87, 19.87]	5281A.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5281	0-20000-0-13168	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															AMMA	0-20800-0-nan	petrovaradin	0.8	45.246667	19.879444																						[45.25, 45.25]	[19.87, 19.87]	5281A.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5281	0-20000-0-13168	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															HARA	0-20111-0-nan	petrovaradin	0.8	45.246667	19.879444																						[45.25, 45.25]	[19.87, 19.87]	5281A.txt_converted_csv_reduced.csv	giub	1899-10-01	1965-12-30	5281	0-20000-0-13168	['126', '137', '106', '107', '137', '138', '139', '140', '117']
