level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-10035	SCHLESWIG (10035-0)	54.527499999999996	9.54861111111111	48.07	Agricultural meteorological station, Automatic weather station (AWS), Climatological station, Cryosphere station, Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS, RBSN(S), RBCN, GCW, CLIMAT(C)	54 31 39N	009 32 55E	10035	999	999	False	18.5		OSCAR	0-20000-0-10035	flensburg	12.8	54.783333	9.433333																						[54.67, 54.67]	[9.4, 9.4]	5750.txt_converted_csv_reduced.csv	giub	1919-10-31	1956-06-10	5750	0-20001-0-10035	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1	0-20001-0-10035	SCHLESWIG (10035-1)	54.527499999999996	9.54861111111111		Upper-air / Radiosonde station, RBSN(T), GOS	54 31 39N	009 32 55E	10035	999	999	True	18.5		OSCAR	0-20001-0-10035	flensburg	12.8	54.783333	9.433333																						[54.67, 54.67]	[9.4, 9.4]	5750.txt_converted_csv_reduced.csv	giub	1919-10-31	1956-06-10	5750	0-20001-0-10035	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2	0-20000-0-10033	GLUECKSBURG-MEIERWIK	54.827222222222225	9.505833333333333	33.3	Agricultural meteorological station, Automatic weather station (AWS), Cryosphere station, Precipitation station, Surface land meteorological station (SYNOP), GOS	54 49 38N	009 30 21E	10033	999	999	False	18.8		OSCAR	0-20000-0-10033	flensburg	12.8	54.783333	9.433333																						[54.67, 54.67]	[9.4, 9.4]	5750.txt_converted_csv_reduced.csv	giub	1919-10-31	1956-06-10	5750	0-20001-0-10035	['126', '137', '106', '107', '137', '138', '139', '140', '117']
3	3	0-20000-0-10037	SCHLESWIG-JAGEL	54.456944444444446	9.520277777777778	25.13	Agricultural meteorological station, Automatic weather station (AWS), Cryosphere station, Precipitation station, Surface land meteorological station (SYNOP), GOS	54 27 25N	009 31 13E	10037	999	999	False	25.0		OSCAR	0-20000-0-10037	flensburg	12.8	54.783333	9.433333																						[54.67, 54.67]	[9.4, 9.4]	5750.txt_converted_csv_reduced.csv	giub	1919-10-31	1956-06-10	5750	0-20001-0-10035	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		TARP	54.67	9.4	24.0				05751	1919	1920	True	0.0		IGRA2	0-20300-0-05751	flensburg	12.8	54.783333	9.433333	GMXUAE05751																					[54.67, 54.67]	[9.4, 9.4]	5750.txt_converted_csv_reduced.csv	giub	1919-10-31	1956-06-10	5750	0-20001-0-10035	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		EGGEBECK	54.6333	9.35	20.0				10034	1949	1954	True	5.2		IGRA2	0-20300-0-10034	flensburg	12.8	54.783333	9.433333	GMM00010034																					[54.67, 54.67]	[9.4, 9.4]	5750.txt_converted_csv_reduced.csv	giub	1919-10-31	1956-06-10	5750	0-20001-0-10035	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2		SCHLESWIG	54.5333	9.55	47.0				10035	1954	2021	True	18.0		IGRA2	0-20300-0-10035	flensburg	12.8	54.783333	9.433333	GMM00010035																					[54.67, 54.67]	[9.4, 9.4]	5750.txt_converted_csv_reduced.csv	giub	1919-10-31	1956-06-10	5750	0-20001-0-10035	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															WBAN	0-20500-0-nan	flensburg	12.8	54.783333	9.433333																						[54.67, 54.67]	[9.4, 9.4]	5750.txt_converted_csv_reduced.csv	giub	1919-10-31	1956-06-10	5750	0-20001-0-10035	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Tarp	54.67	9.4	24				5750	-999-999	-999-999		0.0		CHUAN	0-20400-0-5750	flensburg	12.8	54.783333	9.433333		-999																				[54.67, 54.67]	[9.4, 9.4]	5750.txt_converted_csv_reduced.csv	giub	1919-10-31	1956-06-10	5750	0-20001-0-10035	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		Tarp	54.67	9.4	24				5751	-999-999	-999-999		0.0		CHUAN	0-20400-0-5751	flensburg	12.8	54.783333	9.433333		-999																				[54.67, 54.67]	[9.4, 9.4]	5750.txt_converted_csv_reduced.csv	giub	1919-10-31	1956-06-10	5750	0-20001-0-10035	['126', '137', '106', '107', '137', '138', '139', '140', '117']
