level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-78325	CASA BLANCA,  LA HABANA	23.166666666666668	-82.35	50.0	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), CLIMAT(C), GOS, GSN, RBSN(S), RBCN	23 10 00N	082 21 00W	78325	999	999	True	8.4		OSCAR	0-20000-0-78325	santiago de las vegas	20.4	22.97	-82.3869444																						[23.15, 23.15]	[-82.43, -82.43]	5199A.txt_converted_csv_reduced.csv	giub	1900-04-21	1956-10-31	5199	0-20000-0-78325	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1	0-20000-0-78224	AEROPUERTO JOSE MARTI, RANCHO-BOYEROS,  HABANA	22.983333333333334	-82.4	75.0	Surface land meteorological station (SYNOP), GOS	22 59 00N	082 24 00W	78224	999	999	False	18.7		OSCAR	0-20000-0-78224	santiago de las vegas	20.4	22.97	-82.3869444																						[23.15, 23.15]	[-82.43, -82.43]	5199A.txt_converted_csv_reduced.csv	giub	1900-04-21	1956-10-31	5199	0-20000-0-78325	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2	0-20000-0-78373	SANTIAGO DE LAS VEGAS, CIUDAD HABANA	22.966666666666665	-82.38333333333334	78.0	Surface land meteorological station (SYNOP), GOS	22 58 00N	082 23 00W	78373	999	999	False	20.9		OSCAR	0-20000-0-78373	santiago de las vegas	20.4	22.97	-82.3869444																						[23.15, 23.15]	[-82.43, -82.43]	5199A.txt_converted_csv_reduced.csv	giub	1900-04-21	1956-10-31	5199	0-20000-0-78325	['126', '137', '106', '107', '137', '138', '139', '140', '117']
3	3	0-20000-0-78376	BAUTA, LA HABANA	22.966666666666665	-82.53333333333333	65.0	Surface land meteorological station (SYNOP), GOS	22 58 00N	082 32 00W	78376	999	999	False	22.9		OSCAR	0-20000-0-78376	santiago de las vegas	20.4	22.97	-82.3869444																						[23.15, 23.15]	[-82.43, -82.43]	5199A.txt_converted_csv_reduced.csv	giub	1900-04-21	1956-10-31	5199	0-20000-0-78325	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		VILLA SAN CRISTOBAL DE LA HABA	23.1	-82.43	23.0				04834	1937	1945	True	5.5		IGRA2	0-20300-0-04834	santiago de las vegas	20.4	22.97	-82.3869444	CUXUAE04834																					[23.15, 23.15]	[-82.43, -82.43]	5199A.txt_converted_csv_reduced.csv	giub	1900-04-21	1956-10-31	5199	0-20000-0-78325	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		CASA BLANCA	23.167	-82.35	50.0				78325	1948	1995	True	8.4		IGRA2	0-20300-0-78325	santiago de las vegas	20.4	22.97	-82.3869444	CUM00078325																					[23.15, 23.15]	[-82.43, -82.43]	5199A.txt_converted_csv_reduced.csv	giub	1900-04-21	1956-10-31	5199	0-20000-0-78325	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															WBAN	0-20500-0-nan	santiago de las vegas	20.4	22.97	-82.3869444																						[23.15, 23.15]	[-82.43, -82.43]	5199A.txt_converted_csv_reduced.csv	giub	1900-04-21	1956-10-31	5199	0-20000-0-78325	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		La Habana	23.15	-82.43	49				5199	-999-999	-999-999		0.0		CHUAN	0-20400-0-5199	santiago de las vegas	20.4	22.97	-82.3869444		-999																				[23.15, 23.15]	[-82.43, -82.43]	5199A.txt_converted_csv_reduced.csv	giub	1900-04-21	1956-10-31	5199	0-20000-0-78325	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	2		Villa San Cristóbal de La Habana	23.1	-82.43	23				4834	-999-999	-999-999		5.5		CHUAN	0-20400-0-4834	santiago de las vegas	20.4	22.97	-82.3869444		-999																				[23.15, 23.15]	[-82.43, -82.43]	5199A.txt_converted_csv_reduced.csv	giub	1900-04-21	1956-10-31	5199	0-20000-0-78325	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		La Habana / Havana (Casa Blanca), Ciudad de la Habana, Cuba	23.15	-82.35	-999				78325				8.2		SCHROEDER	0-20600-0-78325	santiago de las vegas	20.4	22.97	-82.3869444		78325	3358.0	1926-01-22 00:00:00	1991-10-16 00:00:00																	[23.15, 23.15]	[-82.43, -82.43]	5199A.txt_converted_csv_reduced.csv	giub	1900-04-21	1956-10-31	5199	0-20000-0-78325	['126', '137', '106', '107', '137', '138', '139', '140', '117']
