level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	lat_file	lon_file	file	file_dataset	file_min_date	file_max_date	file_statid	WIGOS_best	variables
0	0	0-20000-0-13266	SREMSKA MITROVICA	45.1	19.55	83.0	Surface land meteorological station (SYNOP), RBSN(S), GOS	45 06 00N	019 33 00E	13266	999	999	False	12.0		OSCAR	0-20000-0-13266	ruma	12.5	45.008056	19.822222																						[45.08, 45.08]	[19.7, 19.7]	5258B.txt_converted_csv_reduced.csv	giub	1920-07-01	1960-12-31	5258	0-20000-0-13266	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															IGRA2	0-20300-0-nan	ruma	12.5	45.008056	19.822222																						[45.08, 45.08]	[19.7, 19.7]	5258B.txt_converted_csv_reduced.csv	giub	1920-07-01	1960-12-31	5258	0-20000-0-13266	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															WBAN	0-20500-0-nan	ruma	12.5	45.008056	19.822222																						[45.08, 45.08]	[19.7, 19.7]	5258B.txt_converted_csv_reduced.csv	giub	1920-07-01	1960-12-31	5258	0-20000-0-13266	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		Novi Sad	45.08	19.7	80				5258	-999-999	-999-999		0.0		CHUAN	0-20400-0-5258	ruma	12.5	45.008056	19.822222		-999																				[45.08, 45.08]	[19.7, 19.7]	5258B.txt_converted_csv_reduced.csv	giub	1920-07-01	1960-12-31	5258	0-20000-0-13266	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		Petrovaradin	45.23	19.88	90				6118	-999-999	-999-999		21.9		CHUAN	0-20400-0-6118	ruma	12.5	45.008056	19.822222		-999																				[45.08, 45.08]	[19.7, 19.7]	5258B.txt_converted_csv_reduced.csv	giub	1920-07-01	1960-12-31	5258	0-20000-0-13266	['126', '137', '106', '107', '137', '138', '139', '140', '117']
2	2		Petrovaradin	45.25	19.87	131				5281	-999-999	-999-999		23.1		CHUAN	0-20400-0-5281	ruma	12.5	45.008056	19.822222		-999																				[45.08, 45.08]	[19.7, 19.7]	5258B.txt_converted_csv_reduced.csv	giub	1920-07-01	1960-12-31	5258	0-20000-0-13266	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															SCHROEDER	0-20600-0-nan	ruma	12.5	45.008056	19.822222																						[45.08, 45.08]	[19.7, 19.7]	5258B.txt_converted_csv_reduced.csv	giub	1920-07-01	1960-12-31	5258	0-20000-0-13266	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0		SREMSKA MITROVICA        	45.016666666666666	19.566666666666663	-999.0				13266				12.6		WMO	0-20700-0-13266	ruma	12.5	45.008056	19.822222		13266	3982.0																			[45.08, 45.08]	[19.7, 19.7]	5258B.txt_converted_csv_reduced.csv	giub	1920-07-01	1960-12-31	5258	0-20000-0-13266	['126', '137', '106', '107', '137', '138', '139', '140', '117']
1	1		NOVI SAD - RIMSKI SA     	45.31666666666667	19.83333333333333	-999.0				13168				28.3		WMO	0-20700-0-13168	ruma	12.5	45.008056	19.822222		13168	3976.0																			[45.08, 45.08]	[19.7, 19.7]	5258B.txt_converted_csv_reduced.csv	giub	1920-07-01	1960-12-31	5258	0-20000-0-13266	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															AMMA	0-20800-0-nan	ruma	12.5	45.008056	19.822222																						[45.08, 45.08]	[19.7, 19.7]	5258B.txt_converted_csv_reduced.csv	giub	1920-07-01	1960-12-31	5258	0-20000-0-13266	['126', '137', '106', '107', '137', '138', '139', '140', '117']
0	0															HARA	0-20111-0-nan	ruma	12.5	45.008056	19.822222																						[45.08, 45.08]	[19.7, 19.7]	5258B.txt_converted_csv_reduced.csv	giub	1920-07-01	1960-12-31	5258	0-20000-0-13266	['126', '137', '106', '107', '137', '138', '139', '140', '117']
