primary_id	file
0-20000-0-24790	CC_RS__Network_M__Code_000__StationId_24790__Latitude_62.7833__Longitude_148.1333__Elev_649.0__dummy_nan__StationName_SUSUMAN__From_1959__To_1991__Nrec_12807__
0-20000-0-24817	CC_RS__Network_M__Code_000__StationId_24817__Latitude_61.267__Longitude_108.2__Elev_278.0__dummy_nan__StationName_ERBOGACEN__From_1954__To_1996__Nrec_35974__
0-20000-0-24908	CC_RS__Network_M__Code_000__StationId_24908__Latitude_60.3361__Longitude_102.2944__Elev_258.8__dummy_nan__StationName_VANAVARA__From_1955__To_2020__Nrec_45780__
0-20000-0-24944	CC_RS__Network_M__Code_000__StationId_24944__Latitude_60.3667__Longitude_120.4167__Elev_134.0__dummy_nan__StationName_OLEKMINSK__From_1950__To_2018__Nrec_49772__
0-20000-0-24959	CC_RS__Network_M__Code_000__StationId_24959__Latitude_62.0167__Longitude_129.7167__Elev_98.3__dummy_nan__StationName_JAKUTSK__From_1940__To_2020__Nrec_58932__
0-20000-0-25042	CC_RS__Network_M__Code_000__StationId_25042__Latitude_69.9333__Longitude_167.9667__Elev_16.0__dummy_nan__StationName_AJON ISLAND__From_1960__To_2010__Nrec_9137__
0-20000-0-25123	CC_RS__Network_M__Code_000__StationId_25123__Latitude_68.75__Longitude_161.2833__Elev_32.0__dummy_nan__StationName_CHERSKIJ__From_1955__To_2020__Nrec_39764__
0-20000-0-25399	CC_RS__Network_M__Code_000__StationId_25399__Latitude_66.167__Longitude_-169.833__Elev_7.0__dummy_nan__StationName_MYS UELEN__From_1944__To_1998__Nrec_30932__
0-20000-0-25400	CC_RS__Network_M__Code_000__StationId_25400__Latitude_65.7333__Longitude_150.9__Elev_47.0__dummy_nan__StationName_ZYRYANKA__From_1954__To_2018__Nrec_35043__
0-20000-0-25428	CC_RS__Network_M__Code_000__StationId_25428__Latitude_65.2333__Longitude_160.5333__Elev_260.0__dummy_nan__StationName_OMOLON__From_1957__To_2020__Nrec_31201__
0-20000-0-25551	CC_RS__Network_M__Code_000__StationId_25551__Latitude_64.683__Longitude_170.417__Elev_23.0__dummy_nan__StationName_MARKOVO__From_1954__To_1993__Nrec_33706__
0-20000-0-25563	CC_RS__Network_M__Code_000__StationId_25563__Latitude_64.7833__Longitude_177.5667__Elev_64.0__dummy_nan__StationName_ANADYR__From_1940__To_2013__Nrec_38190__
0-20000-0-25677	CC_RS__Network_M__Code_000__StationId_25677__Latitude_63.017__Longitude_179.283__Elev_82.0__dummy_nan__StationName_BERINGOVSKAJA__From_1949__To_1995__Nrec_25831__
0-20000-0-25700	CC_RS__Network_M__Code_000__StationId_24793__Latitude_62.85__Longitude_149.76__Elev_632.0__dummy_nan__StationName_SHTURMOVOY__From_1955__To_1959__Nrec_2661__
0-20000-0-25703	CC_RS__Network_M__Code_000__StationId_25703__Latitude_62.9167__Longitude_152.4167__Elev_206.1__dummy_nan__StationName_SEJMCHAN__From_1955__To_2020__Nrec_51825__
0-20000-0-25913	CC_RS__Network_M__Code_000__StationId_25913__Latitude_59.55__Longitude_150.7833__Elev_115.3__dummy_nan__StationName_MAGADAN__From_1950__To_2020__Nrec_57159__
0-20000-0-26038	CC_EN__Network_M__Code_000__StationId_26038__Latitude_59.3981__Longitude_24.6028__Elev_32.9__dummy_nan__StationName_TALLINN-HARKU__From_1947__To_2020__Nrec_49388__
0-20000-0-26072	CC_RS__Network_M__Code_000__StationId_26063__Latitude_59.95__Longitude_30.7__Elev_72.0__dummy_nan__StationName_ST.PETERSBURG (VOEJKOVO)__From_1946__To_2018__Nrec_59674__
0-20000-0-26258	CC_RS__Network_M__Code_000__StationId_26258__Latitude_57.817__Longitude_28.333__Elev_45.0__dummy_nan__StationName_PSKOV__From_1948__To_1998__Nrec_39213__
0-20000-0-26298	CC_RS__Network_M__Code_000__StationId_26298__Latitude_57.8833__Longitude_34.0333__Elev_186.0__dummy_nan__StationName_BOLOGOE__From_1952__To_2020__Nrec_50037__
0-20000-0-26406	CC_LG__Network_M__Code_000__StationId_26406__Latitude_56.483__Longitude_21.017__Elev_7.0__dummy_nan__StationName_LIEPAJA__From_1950__To_1992__Nrec_26905__
0-20000-0-26422	CC_LG__Network_M__Code_000__StationId_26422__Latitude_56.917__Longitude_23.967__Elev_3.0__dummy_nan__StationName_RIGA__From_1942__To_2005__Nrec_47749__
0-20000-0-26435	CC_LG__Network_M__Code_000__StationId_26435__Latitude_56.6425__Longitude_25.1283__Elev_79.4__dummy_nan__StationName_SKRIVERI__From_2006__To_2020__Nrec_2435__
0-20000-0-26477	CC_RS__Network_M__Code_000__StationId_26477__Latitude_56.35__Longitude_30.6167__Elev_97.0__dummy_nan__StationName_VELIKIE LUKI__From_1960__To_2020__Nrec_42692__
0-20000-0-26629	CC_LH__Network_M__Code_000__StationId_26629__Latitude_54.8839__Longitude_23.8358__Elev_76.1__dummy_nan__StationName_KAUNAS__From_1947__To_2014__Nrec_46049__
0-20000-0-26702	CC_RS__Network_M__Code_000__StationId_26702__Latitude_54.7264__Longitude_20.5583__Elev_19.0__dummy_nan__StationName_KALININGRAD__From_1939__To_2020__Nrec_46525__
0-20000-0-26781	CC_RS__Network_M__Code_000__StationId_26781__Latitude_54.75__Longitude_32.0667__Elev_240.0__dummy_nan__StationName_SMOLENSK__From_1939__To_2020__Nrec_55801__
0-20000-0-26850	CC_BO__Network_M__Code_000__StationId_26850__Latitude_53.933__Longitude_27.633__Elev_231.0__dummy_nan__StationName_MINSK__From_1939__To_1998__Nrec_43880__
0-20000-0-27037	CC_RS__Network_M__Code_000__StationId_27038__Latitude_59.3183__Longitude_39.9256__Elev_124.7__dummy_nan__StationName_VOLOGDA__From_1947__To_2020__Nrec_56901__
0-20000-0-27199	CC_RS__Network_M__Code_000__StationId_27199__Latitude_58.5667__Longitude_49.5667__Elev_156.5__dummy_nan__StationName_KIROV__From_1947__To_2020__Nrec_56745__
0-20000-0-27329	CC_RS__Network_M__Code_000__StationId_27331__Latitude_57.58__Longitude_39.58__Elev_103.0__dummy_nan__StationName_JAROSLAVL__From_1950__To_1953__Nrec_529__
0-20000-0-27459	CC_RS__Network_M__Code_000__StationId_27459__Latitude_56.2667__Longitude_44.0__Elev_161.1__dummy_nan__StationName_NIZHNIJ NOVGOROD__From_1946__To_2020__Nrec_58164__
0-20000-0-27595	CC_RS__Network_M__Code_000__StationId_27595__Latitude_55.6075__Longitude_49.2942__Elev_115.5__dummy_nan__StationName_KAZAN__From_1947__To_2017__Nrec_52427__
0-20000-0-27612	CC_RS__Network_M__Code_000__StationId_27612__Latitude_55.93__Longitude_37.5183__Elev_187.0__dummy_nan__StationName_MOSKVA (DOLGOPRUDNYJ)__From_1934__To_2018__Nrec_64787__
0-20000-0-27707	CC_RS__Network_M__Code_000__StationId_27707__Latitude_54.1__Longitude_35.35__Elev_237.0__dummy_nan__StationName_SUHINICHI__From_1961__To_2020__Nrec_39909__
0-20000-0-27730	CC_RS__Network_M__Code_000__StationId_27730__Latitude_54.6333__Longitude_39.7__Elev_155.0__dummy_nan__StationName_RYAZAN__From_1962__To_2020__Nrec_45220__
0-20000-0-27944	CC_RS__Network_M__Code_000__StationId_27944__Latitude_52.733__Longitude_41.467__Elev_161.0__dummy_nan__StationName_TAMBOV__From_1948__To_1995__Nrec_38381__
0-20000-0-27962	CC_RS__Network_M__Code_000__StationId_27962__Latitude_53.1228__Longitude_45.0189__Elev_169.5__dummy_nan__StationName_PENZA__From_1961__To_2020__Nrec_29309__
0-20000-0-27995	CC_RS__Network_M__Code_000__StationId_27995__Latitude_52.9833__Longitude_49.4333__Elev_44.7__dummy_nan__StationName_SAMARA (BEZENCHUK)__From_1951__To_2020__Nrec_13827__
0-20000-0-28275	"CC_RS__Network_M__Code_000__StationId_28275__Latitude_58.15__Longitude_68.25__Elev_55.3__dummy_nan__StationName_TOBOLSK__From_1951__To_2020__Nrec_52010__"
0-20000-0-28440	CC_RS__Network_X__Code_UAC__StationId_00075__Latitude_56.8__Longitude_60.6__Elev_252.0__dummy_nan__StationName_SWERDLOWSK__From_1940__To_1941__Nrec_171__
0-20000-0-28445	CC_RS__Network_M__Code_000__StationId_28445__Latitude_56.7333__Longitude_61.0667__Elev_286.1__dummy_nan__StationName_EKATERINBURG (VERHNEE DUBROVO)__From_1946__To_2020__Nrec_61111__
0-20000-0-28698	CC_RS__Network_M__Code_000__StationId_28698__Latitude_54.9333__Longitude_73.4__Elev_90.4__dummy_nan__StationName_OMSK__From_1946__To_2018__Nrec_59051__
0-20000-0-28722	CC_RS__Network_M__Code_000__StationId_28722__Latitude_54.7106__Longitude_55.815__Elev_103.6__dummy_nan__StationName_UFA-DIOMA__From_1946__To_2020__Nrec_55335__
0-20000-0-28900	CC_RS__Network_M__Code_000__StationId_28900__Latitude_53.25__Longitude_50.45__Elev_40.0__dummy_nan__StationName_SAMARA__From_1939__To_1994__Nrec_39657__
0-20000-0-28952	CC_KZ__Network_M__Code_000__StationId_28951__Latitude_53.2333__Longitude_63.6167__Elev_171.0__dummy_nan__StationName_KOSTANAI__From_1950__To_2020__Nrec_53013__
0-20000-0-29231	CC_RS__Network_M__Code_000__StationId_29231__Latitude_58.3167__Longitude_82.95__Elev_72.9__dummy_nan__StationName_KOLPASEVO__From_1951__To_2020__Nrec_53871__
0-20000-0-29263	CC_RS__Network_M__Code_000__StationId_29263__Latitude_58.4528__Longitude_92.2028__Elev_76.9__dummy_nan__StationName_ENISEJSK__From_1964__To_2020__Nrec_44955__
0-20000-0-29282	CC_RS__Network_M__Code_000__StationId_29282__Latitude_58.3833__Longitude_97.45__Elev_131.0__dummy_nan__StationName_BOGUCANY__From_1951__To_2020__Nrec_50730__
0-20000-0-29571	CC_RS__Network_M__Code_000__StationId_29574__Latitude_56.0__Longitude_92.883__Elev_215.0__dummy_nan__StationName_KRASNOYARSK__From_1953__To_1994__Nrec_40900__
0-20000-0-29572	"CC_RS__Network_M__Code_000__StationId_29572__Latitude_56.1806__Longitude_92.6056__Elev_204.6__dummy_nan__StationName_EMEL YANOVO__From_1995__To_2020__Nrec_16277__"
0-20000-0-29612	CC_RS__Network_M__Code_000__StationId_29612__Latitude_55.3544__Longitude_78.3083__Elev_118.6__dummy_nan__StationName_BARABINSK__From_1958__To_2020__Nrec_49329__
0-20000-0-29698	CC_RS__Network_M__Code_000__StationId_29698__Latitude_54.8833__Longitude_99.0333__Elev_410.6__dummy_nan__StationName_NIZHNEUDINSK__From_1950__To_2019__Nrec_52899__
0-20000-0-29839	CC_RS__Network_M__Code_000__StationId_29839__Latitude_53.5__Longitude_83.8333__Elev_140.3__dummy_nan__StationName_BARNAUL__From_1963__To_2020__Nrec_38133__
0-20000-0-29849	CC_RS__Network_M__Code_000__StationId_29846__Latitude_53.7333__Longitude_87.1833__Elev_215.0__dummy_nan__StationName_ABAGUR__From_1955__To_1956__Nrec_181__
0-20000-0-29862	CC_RS__Network_M__Code_000__StationId_29862__Latitude_53.7667__Longitude_91.3167__Elev_253.6__dummy_nan__StationName_ABAKAN__From_1960__To_2020__Nrec_46099__
0-20000-0-30054	CC_RS__Network_M__Code_000__StationId_30054__Latitude_59.45__Longitude_112.5833__Elev_186.0__dummy_nan__StationName_VITIM__From_1951__To_2020__Nrec_52336__
0-20000-0-30230	CC_RS__Network_M__Code_000__StationId_30230__Latitude_57.7667__Longitude_108.0667__Elev_256.5__dummy_nan__StationName_KIRENSK__From_1950__To_2020__Nrec_54516__
0-20000-0-30309	CC_RS__Network_M__Code_000__StationId_30309__Latitude_56.2833__Longitude_101.75__Elev_410.8__dummy_nan__StationName_BRATSK__From_1967__To_2020__Nrec_40677__
0-20000-0-30372	CC_RS__Network_M__Code_000__StationId_30372__Latitude_56.9__Longitude_118.2667__Elev_709.0__dummy_nan__StationName_CHARA__From_1967__To_2020__Nrec_42577__
0-20000-0-30521	CC_RS__Network_M__Code_000__StationId_30521__Latitude_54.8__Longitude_105.167__Elev_418.0__dummy_nan__StationName_ZHIGALOVO__From_1950__To_1996__Nrec_35584__
0-20000-0-30554	CC_RS__Network_M__Code_000__StationId_30554__Latitude_54.4667__Longitude_113.5833__Elev_995.4__dummy_nan__StationName_BAGDARIN__From_1951__To_2018__Nrec_52127__
0-20000-0-30635	"CC_RS__Network_M__Code_000__StationId_30635__Latitude_53.4167__Longitude_109.0167__Elev_459.0__dummy_nan__StationName_UST-BARGUZIN__From_1960__To_2020__Nrec_37373__"
0-20000-0-30636	CC_RS__Network_M__Code_000__StationId_30636__Latitude_53.6167__Longitude_109.6333__Elev_489.0__dummy_nan__StationName_BARGUZIN__From_1951__To_1970__Nrec_6508__
0-20000-0-30673	CC_RS__Network_M__Code_000__StationId_30673__Latitude_53.75__Longitude_119.7333__Elev_624.0__dummy_nan__StationName_MOGOCHA__From_1953__To_2019__Nrec_43889__
0-20000-0-30692	CC_RS__Network_M__Code_000__StationId_30692__Latitude_54.0__Longitude_123.967__Elev_400.0__dummy_nan__StationName_SKOVORODINO__From_1949__To_1996__Nrec_31293__
0-20000-0-30710	CC_RS__Network_M__Code_000__StationId_30710__Latitude_52.267__Longitude_104.317__Elev_469.0__dummy_nan__StationName_IRKUTSK__From_1940__To_1988__Nrec_39087__
0-20000-0-30715	CC_RS__Network_M__Code_000__StationId_30715__Latitude_52.4833__Longitude_103.85__Elev_435.5__dummy_nan__StationName_ANGARSK__From_1988__To_2020__Nrec_19433__
0-20000-0-30758	CC_RS__Network_M__Code_000__StationId_30758__Latitude_52.0833__Longitude_113.4833__Elev_671.0__dummy_nan__StationName_CHITA__From_1940__To_2020__Nrec_61609__
0-20000-0-30935	CC_RS__Network_M__Code_000__StationId_30935__Latitude_50.3667__Longitude_108.75__Elev_770.0__dummy_nan__StationName_KRASNYJ CHIKOJ__From_1951__To_2020__Nrec_53456__
0-20000-0-30965	CC_RS__Network_M__Code_000__StationId_30965__Latitude_50.4__Longitude_116.5167__Elev_675.0__dummy_nan__StationName_BORZYA__From_1957__To_2020__Nrec_48418__
0-20000-0-31004	CC_RS__Network_M__Code_000__StationId_31004__Latitude_58.6167__Longitude_125.3667__Elev_678.4__dummy_nan__StationName_ALDAN__From_1950__To_2020__Nrec_52656__
0-20000-0-31088	CC_RS__Network_M__Code_000__StationId_31088__Latitude_59.3667__Longitude_143.2__Elev_4.6__dummy_nan__StationName_OHOTSK__From_1951__To_2020__Nrec_47955__
0-20000-0-31168	CC_RS__Network_M__Code_000__StationId_31168__Latitude_56.45__Longitude_138.15__Elev_6.0__dummy_nan__StationName_AYAN__From_1950__To_2020__Nrec_39315__
0-20000-0-31300	CC_RS__Network_M__Code_000__StationId_31300__Latitude_53.7414__Longitude_127.2764__Elev_228.0__dummy_nan__StationName_ZEJA__From_1955__To_2019__Nrec_43507__
0-20000-0-31329	CC_RS__Network_M__Code_000__StationId_31329__Latitude_53.067__Longitude_132.983__Elev_542.0__dummy_nan__StationName_EKIMCHAN__From_1951__To_1996__Nrec_29232__
0-20000-0-31369	CC_RS__Network_M__Code_000__StationId_31369__Latitude_53.1475__Longitude_140.6939__Elev_44.8__dummy_nan__StationName_NIKOLAEVSK-NA-AMURE__From_1951__To_2020__Nrec_48007__
0-20000-0-31510	CC_RS__Network_M__Code_000__StationId_31510__Latitude_50.2803__Longitude_127.4783__Elev_168.0__dummy_nan__StationName_BLAGOVESCETNSK__From_1940__To_2020__Nrec_50569__
0-20000-0-31538	CC_RS__Network_M__Code_000__StationId_31538__Latitude_50.0667__Longitude_132.1333__Elev_343.2__dummy_nan__StationName_SUTUR__From_1958__To_2020__Nrec_38941__
0-20000-0-31561	CC_RS__Network_M__Code_000__StationId_31561__Latitude_50.6__Longitude_137.0333__Elev_19.0__dummy_nan__StationName_KOMSOMOLSK-ON-AMUR__From_1940__To_2010__Nrec_33016__
0-20000-0-31707	CC_RS__Network_M__Code_000__StationId_31707__Latitude_47.733__Longitude_130.967__Elev_73.0__dummy_nan__StationName_EKATERINO-NIKOLSKOE__From_1948__To_1993__Nrec_30472__
0-20000-0-31736	CC_RS__Network_M__Code_000__StationId_31736__Latitude_48.5333__Longitude_135.2333__Elev_72.0__dummy_nan__StationName_HABAROVSK__From_1940__To_2020__Nrec_57186__
0-20000-0-31770	CC_RS__Network_M__Code_000__StationId_31770__Latitude_49.0__Longitude_140.3__Elev_20.5__dummy_nan__StationName_SOVETSKAYA GAVAN__From_1964__To_2020__Nrec_33385__
0-20000-0-31873	"CC_RS__Network_M__Code_000__StationId_31873__Latitude_45.8667__Longitude_133.7333__Elev_100.0__dummy_nan__StationName_DALNERECHENSK__From_1957__To_2020__Nrec_48199__"
0-20000-0-31909	CC_RS__Network_M__Code_000__StationId_31909__Latitude_45.0__Longitude_136.6__Elev_68.0__dummy_nan__StationName_TERNEJ__From_1950__To_1996__Nrec_35417__
0-20000-0-31977	CC_RS__Network_M__Code_000__StationId_31977__Latitude_43.2667__Longitude_132.05__Elev_77.0__dummy_nan__StationName_VLADIVOSTOK (SAD GOROD)__From_1940__To_2020__Nrec_57679__
0-20000-0-32061	CC_RS__Network_M__Code_000__StationId_32061__Latitude_50.9__Longitude_142.1667__Elev_30.0__dummy_nan__StationName_ALEKSANDROVSK-SAHALINSKIJ__From_1951__To_2020__Nrec_54299__
0-20000-0-32098	CC_RS__Network_M__Code_000__StationId_32098__Latitude_49.2167__Longitude_143.1__Elev_7.0__dummy_nan__StationName_PORONAJSK__From_1970__To_2020__Nrec_34076__
0-20000-0-32099	CC_RS__Network_M__Code_000__StationId_32099__Latitude_48.65__Longitude_144.75__Elev_33.0__dummy_nan__StationName_M. TERPENIYA (FL)__From_1955__To_1970__Nrec_7763__
0-20000-0-32150	CC_RS__Network_M__Code_000__StationId_32150__Latitude_46.95__Longitude_142.7167__Elev_22.0__dummy_nan__StationName_JUZHNO-SAHALINSK__From_1948__To_2020__Nrec_60843__
0-20000-0-32165	CC_RS__Network_M__Code_000__StationId_32165__Latitude_44.017__Longitude_145.867__Elev_49.0__dummy_nan__StationName_JUZHNO-KURILSK__From_1951__To_1995__Nrec_37102__
0-20000-0-32215	"CC_RS__Network_M__Code_000__StationId_32215__Latitude_50.6833__Longitude_156.1333__Elev_24.0__dummy_nan__StationName_SEVERO-KURILSK__From_1998__To_2020__Nrec_9334__"
0-20000-0-32389	CC_RS__Network_M__Code_000__StationId_32389__Latitude_56.3167__Longitude_160.8333__Elev_28.0__dummy_nan__StationName_KLJUCHI__From_1950__To_2020__Nrec_49224__
0-20000-0-32477	CC_RS__Network_M__Code_000__StationId_32477__Latitude_54.3__Longitude_155.9167__Elev_25.0__dummy_nan__StationName_SOBOLEVO__From_1967__To_2020__Nrec_15848__
0-20000-0-32618	CC_RS__Network_M__Code_000__StationId_32618__Latitude_55.2__Longitude_165.9833__Elev_16.0__dummy_nan__StationName_OSTROV BERINGA__From_1957__To_2020__Nrec_40104__
0-20000-0-33008	CC_BO__Network_M__Code_000__StationId_33008__Latitude_52.1167__Longitude_23.6833__Elev_144.0__dummy_nan__StationName_BREST__From_1951__To_2019__Nrec_40424__
0-20000-0-33036	CC_BO__Network_M__Code_000__StationId_33036__Latitude_52.05__Longitude_29.25__Elev_185.0__dummy_nan__StationName_MOZYR (AMOS)__From_1957__To_1969__Nrec_6912__
0-20000-0-33041	CC_BO__Network_M__Code_000__StationId_33041__Latitude_52.4019__Longitude_30.9631__Elev_126.3__dummy_nan__StationName_GOMEL__From_1970__To_2019__Nrec_33125__
0-20000-0-33317	CC_UP__Network_M__Code_000__StationId_33317__Latitude_50.1667__Longitude_27.0333__Elev_277.0__dummy_nan__StationName_SHEPETIVKA__From_1957__To_2020__Nrec_34631__
0-20000-0-33345	CC_UP__Network_M__Code_000__StationId_33345__Latitude_50.4__Longitude_30.5667__Elev_166.0__dummy_nan__StationName_KIEV__From_1939__To_2020__Nrec_59268__
0-20000-0-33393	"CC_UP__Network_M__Code_000__StationId_33393__Latitude_49.8167__Longitude_23.95__Elev_319.0__dummy_nan__StationName_LVIV__From_1947__To_2020__Nrec_46631__"
0-20000-0-33506	CC_UP__Network_M__Code_000__StationId_33506__Latitude_49.6__Longitude_34.55__Elev_159.0__dummy_nan__StationName_POLTAVA__From_1947__To_1949__Nrec_634__
0-20000-0-33631	CC_UP__Network_M__Code_000__StationId_33631__Latitude_48.633__Longitude_22.267__Elev_118.0__dummy_nan__StationName_UZHHOROD__From_1953__To_2008__Nrec_40708__
0-20000-0-33658	CC_UP__Network_M__Code_000__StationId_33658__Latitude_48.3667__Longitude_25.9__Elev_242.0__dummy_nan__StationName_CHERNIVTSI__From_1950__To_2018__Nrec_44140__
0-20000-0-33791	CC_UP__Network_M__Code_000__StationId_33791__Latitude_48.0333__Longitude_33.2167__Elev_123.0__dummy_nan__StationName_KRYVYI RIH__From_1949__To_2020__Nrec_34952__
0-20000-0-33815	CC_MD__Network_M__Code_000__StationId_33815__Latitude_47.017__Longitude_28.867__Elev_170.0__dummy_nan__StationName_KISINEV__From_1949__To_2002__Nrec_37217__
0-20000-0-33837	CC_UP__Network_M__Code_000__StationId_33837__Latitude_46.4333__Longitude_30.7667__Elev_42.0__dummy_nan__StationName_ODESA__From_1939__To_2020__Nrec_46548__
0-20000-0-33945	CC_UK__Network_X__Code_UAC__StationId_03371__Latitude_44.62__Longitude_33.53__Elev_8.0__dummy_nan__StationName_SEWASTOPOL__From_1939__To_1949__Nrec_723__
0-20000-0-33959	CC_UP__Network_M__Code_000__StationId_33946__Latitude_44.6833__Longitude_34.1333__Elev_180.0__dummy_nan__StationName_SIMFEROPOL__From_1950__To_2010__Nrec_43580__
0-20000-0-33966	CC_UK__Network_M__Code_000__StationId_33966__Latitude_45.0464__Longitude_34.5989__Elev_204.6__dummy_nan__StationName_KRYMSKA__From_2011__To_2013__Nrec_493__
0-20000-0-34009	CC_RS__Network_M__Code_000__StationId_34009__Latitude_51.7667__Longitude_36.1667__Elev_246.4__dummy_nan__StationName_KURSK__From_1946__To_2020__Nrec_57279__
0-20000-0-34122	CC_RS__Network_M__Code_000__StationId_34122__Latitude_51.65__Longitude_39.25__Elev_100.0__dummy_nan__StationName_VORONEZ__From_1939__To_2020__Nrec_45312__
0-20000-0-34139	CC_RS__Network_M__Code_000__StationId_34139__Latitude_51.1833__Longitude_40.7__Elev_193.0__dummy_nan__StationName_KAMENNAYA STEP NO2__From_1952__To_1961__Nrec_6225__
0-20000-0-34247	CC_RS__Network_M__Code_000__StationId_34247__Latitude_50.4167__Longitude_41.05__Elev_90.4__dummy_nan__StationName_KALACH__From_1961__To_2020__Nrec_42296__
0-20000-0-34300	CC_UP__Network_M__Code_000__StationId_34300__Latitude_49.9667__Longitude_36.1333__Elev_154.0__dummy_nan__StationName_KHARKIV__From_1939__To_2020__Nrec_48582__
0-20000-0-34858	CC_RS__Network_M__Code_000__StationId_34858__Latitude_45.9167__Longitude_43.35__Elev_85.9__dummy_nan__StationName_DIVNOE__From_1957__To_2020__Nrec_42825__
0-20000-0-34866	CC_RS__Network_M__Code_000__StationId_34866__Latitude_46.18__Longitude_45.35__Elev_7.0__dummy_nan__StationName_YASHKUL__From_1951__To_1957__Nrec_3336__
0-20000-0-34880	CC_RS__Network_M__Code_000__StationId_34882__Latitude_46.2833__Longitude_47.9833__Elev_-17.0__dummy_nan__StationName_ASTRAHAN__From_1939__To_2020__Nrec_51140__
0-20000-0-35121	CC_RS__Network_M__Code_000__StationId_35121__Latitude_51.6925__Longitude_55.0783__Elev_114.8__dummy_nan__StationName_ORENBURG__From_1939__To_2020__Nrec_54375__
0-20000-0-35188	CC_KZ__Network_M__Code_000__StationId_35188__Latitude_51.1333__Longitude_71.3667__Elev_348.0__dummy_nan__StationName_CELINOGRAD__From_1955__To_1956__Nrec_167__
0-20000-0-35229	CC_KZ__Network_M__Code_000__StationId_35229__Latitude_50.2833__Longitude_57.15__Elev_219.0__dummy_nan__StationName_AKTOBE__From_1946__To_2020__Nrec_56133__
0-20000-0-35700	CC_KZ__Network_M__Code_000__StationId_35700__Latitude_47.1167__Longitude_51.9167__Elev_-22.0__dummy_nan__StationName_ATYRAU__From_1951__To_2020__Nrec_49823__
0-20000-0-35746	CC_KZ__Network_M__Code_000__StationId_35746__Latitude_46.783__Longitude_61.65__Elev_62.0__dummy_nan__StationName_ARALSKOE MORE__From_1947__To_1995__Nrec_40172__
0-20000-0-35796	CC_KZ__Network_M__Code_000__StationId_35796__Latitude_46.8__Longitude_75.083__Elev_350.0__dummy_nan__StationName_BALHASH__From_1953__To_1995__Nrec_36009__
0-20000-0-36003	CC_KZ__Network_M__Code_000__StationId_36003__Latitude_52.3__Longitude_76.9333__Elev_122.0__dummy_nan__StationName_PAVLODAR__From_1958__To_2020__Nrec_38235__
0-20000-0-36096	CC_RS__Network_M__Code_000__StationId_36096__Latitude_51.7103__Longitude_94.4917__Elev_626.1__dummy_nan__StationName_KYZYL__From_1955__To_2020__Nrec_46749__
0-20000-0-36177	CC_KZ__Network_M__Code_000__StationId_36177__Latitude_50.417__Longitude_80.3__Elev_196.0__dummy_nan__StationName_SEMIPALATINSK__From_1947__To_1995__Nrec_42269__
0-20000-0-36259	CC_RS__Network_M__Code_000__StationId_36259__Latitude_50.0__Longitude_88.667__Elev_1758.0__dummy_nan__StationName_KOS-AGAC__From_1969__To_1991__Nrec_10486__
0-20000-0-36859	CC_KZ__Network_M__Code_000__StationId_36859__Latitude_44.167__Longitude_80.067__Elev_645.0__dummy_nan__StationName_ZHARKENT__From_1957__To_1994__Nrec_23543__
0-20000-0-36883	CC_KZ__Network_M__Code_000__StationId_36872__Latitude_43.3633__Longitude_77.0042__Elev_662.7__dummy_nan__StationName_ALMATY__From_1940__To_2020__Nrec_55158__
0-20000-0-36974	CC_KG__Network_M__Code_000__StationId_36974__Latitude_41.433__Longitude_76.0__Elev_2041.0__dummy_nan__StationName_NARYN__From_1967__To_1992__Nrec_13926__
0-20000-0-37099	CC_RS__Network_M__Code_000__StationId_37099__Latitude_43.5833__Longitude_39.7667__Elev_141.9__dummy_nan__StationName_SOCHI__From_2013__To_2014__Nrec_194__
0-20000-0-37472	CC_RS__Network_M__Code_000__StationId_37259__Latitude_43.0__Longitude_47.5__Elev_-19.7__dummy_nan__StationName_MAHACHKALA__From_1963__To_2020__Nrec_24679__
0-20000-0-37484	CC_GG__Network_M__Code_000__StationId_37484__Latitude_41.633__Longitude_41.6__Elev_32.0__dummy_nan__StationName_BATUMI__From_1968__To_1991__Nrec_7554__
0-20000-0-37548	NOVOALEXEYE__From_1946__To_2004__Nrec_30083__
0-20000-0-37579	CC_AJ__Network_M__Code_000__StationId_37575__Latitude_41.55__Longitude_46.667__Elev_490.0__dummy_nan__StationName_ZAKATALA__From_1973__To_1978__Nrec_424__
0-20000-0-37686	CC_AM__Network_M__Code_000__StationId_37686__Latitude_40.783__Longitude_43.833__Elev_1512.0__dummy_nan__StationName_GUMRI__From_1973__To_1976__Nrec_147__
0-20000-0-37735	CC_AJ__Network_M__Code_000__StationId_37735__Latitude_40.717__Longitude_46.417__Elev_311.0__dummy_nan__StationName_GANDJA__From_1973__To_1982__Nrec_818__
0-20000-0-37747	CC_AJ__Network_M__Code_000__StationId_37747__Latitude_40.617__Longitude_47.15__Elev_15.0__dummy_nan__StationName_EVLAKH AIRPORT__From_1973__To_1973__Nrec_164__
0-20000-0-37860	CC_AJ__Network_M__Code_000__StationId_37860__Latitude_40.5333__Longitude_50.0__Elev_27.0__dummy_nan__StationName_MASHTAGA__From_1947__To_2016__Nrec_11887__
0-20000-0-37893	CC_AJ__Network_M__Code_000__StationId_37895__Latitude_39.983__Longitude_46.75__Elev_828.0__dummy_nan__StationName_KHANKANDY__From_1973__To_1980__Nrec_657__
