primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
0-20100-0-00404	5	11			Global Intercomparison		Payerne	0	6.942	46.812		1956-05-27	1956-06-10	1	7	63	WMO	CHE									comp004ukk				6.942	6.942	46.812	46.812		
0-20100-0-00405	5	12			Global Intercomparison		Payerne	0	6.942	46.812		1956-05-27	1956-06-10	1	7	63	WMO	CHE									comp004net				6.942	6.942	46.812	46.812		
0-20100-0-00406	5	13			Global Intercomparison		Payerne	0	6.942	46.812		1956-05-27	1956-06-10	1	7	63	WMO	CHE									comp004smi				6.942	6.942	46.812	46.812		
0-20100-0-00407	5	14			Global Intercomparison		Payerne	0	6.942	46.812		1956-05-27	1956-06-10	1	7	63	WMO	CHE									comp004fra				6.942	6.942	46.812	46.812		
0-20100-0-00408	5	15			Global Intercomparison		Payerne	0	6.942	46.812		1956-05-27	1956-06-10	1	7	63	WMO	CHE									comp004dbr				6.942	6.942	46.812	46.812		
0-20100-0-00409	5	16			Global Intercomparison		Payerne	0	6.942	46.812		1956-05-27	1956-06-10	1	7	63	WMO	CHE									comp004usa				6.942	6.942	46.812	46.812		
0-20100-0-00410	5	17			Global Intercomparison		Payerne	0	6.942	46.812		1956-05-27	1956-06-10	1	7	63	WMO	CHE									comp004fin				6.942	6.942	46.812	46.812		
0-20100-0-00411	5	18			Global Intercomparison		Payerne	0	6.942	46.812		1956-05-27	1956-06-10	1	7	63	WMO	CHE									comp004inc				6.942	6.942	46.812	46.812		
0-20100-0-00412	5	19			Global Intercomparison		Payerne	0	6.942	46.812		1956-05-27	1956-06-10	1	7	63	WMO	CHE									comp004jap				6.942	6.942	46.812	46.812		
0-20100-0-00413	5	20			Global Intercomparison		Payerne	0	6.942	46.812		1956-05-27	1956-06-10	1	7	63	WMO	CHE									comp004rus				6.942	6.942	46.812	46.812		
0-20100-0-00414	5	21			Global Intercomparison		Payerne	0	6.942	46.812		1956-05-27	1956-06-10	1	7	63	WMO	CHE									comp004pol				6.942	6.942	46.812	46.812		
0-20100-0-01801	5	22			Global Intercomparison		Tsukuba	0	140.13	36.05		1993-02-17	1993-03-11	1	7	63	WMO	JPN									comp018ar1				140.13	140.13	36.05	36.05		
0-20100-0-01802	5	23			Global Intercomparison		Tsukuba	0	140.13	36.05		1993-02-17	1993-03-11	1	7	63	WMO	JPN									comp018fn1				140.13	140.13	36.05	36.05		
0-20100-0-01803	5	24			Global Intercomparison		Tsukuba	0	140.13	36.05		1993-02-17	1993-03-11	1	7	63	WMO	JPN									comp018fn2				140.13	140.13	36.05	36.05		
0-20100-0-01804	5	25			Global Intercomparison		Tsukuba	0	140.13	36.05		1993-02-17	1993-03-11	1	7	63	WMO	JPN									comp018jp1				140.13	140.13	36.05	36.05		
0-20100-0-01805	5	26			Global Intercomparison		Tsukuba	0	140.13	36.05		1993-02-17	1993-03-11	1	7	63	WMO	JPN									comp018jp2				140.13	140.13	36.05	36.05		
0-20100-0-01806	5	27			Global Intercomparison		Tsukuba	0	140.13	36.05		1993-02-17	1993-03-11	1	7	63	WMO	JPN									comp018vz1				140.13	140.13	36.05	36.05		
0-20100-0-01807	5	28			Global Intercomparison		Tsukuba	0	140.13	36.05		1993-02-17	1993-03-11	1	7	63	WMO	JPN									comp018vz2				140.13	140.13	36.05	36.05		
0-20100-0-01808	5	29			Global Intercomparison		Tsukuba	0	140.13	36.05		1993-02-17	1993-03-11	1	7	63	WMO	JPN									comp018ar2				140.13	140.13	36.05	36.05		
0-20100-0-01809	5	30			Global Intercomparison		Tsukuba	0	140.13	36.05		1993-02-17	1993-03-11	1	7	63	WMO	JPN									comp018fn3				140.13	140.13	36.05	36.05		
0-20100-0-00301	5	31			Regional Intercomparison		Brussels	0	4.419167	50.880278		1954-11-06	1954-11-18	1	7	63	WMO	BEL									comp003us1				4.419167	4.419167	50.880278	50.880278		
0-20100-0-00302	5	32			Regional Intercomparison		Brussels	0	4.419167	50.880278		1954-11-06	1954-11-18	1	7	63	WMO	BEL									comp003net				4.419167	4.419167	50.880278	50.880278		
0-20100-0-00303	5	33			Regional Intercomparison		Brussels	0	4.419167	50.880278		1954-11-06	1954-11-18	1	7	63	WMO	BEL									comp003ger				4.419167	4.419167	50.880278	50.880278		
0-20100-0-00304	5	34			Regional Intercomparison		Brussels	0	4.419167	50.880278		1954-11-06	1954-11-18	1	7	63	WMO	BEL									comp003ukk				4.419167	4.419167	50.880278	50.880278		
0-20100-0-00305	5	35			Regional Intercomparison		Brussels	0	4.419167	50.880278		1954-11-06	1954-11-18	1	7	63	WMO	BEL									comp003us2				4.419167	4.419167	50.880278	50.880278		
0-20100-0-00101	5	36			International Ascents		Europe	0	9.1	60.583333333333336		1935-10-17	1935-10-19	1	7	63	WMO	NOR, SWE									comp001nor				9.1	9.1	60.583333333333336	60.583333333333336		
0-20100-0-00102	5	37			International Ascents		Europe	0	14.167	59.7166		1935-10-17	1935-10-19	1	7	63	WMO	NOR, SWE									comp001swe				14.167	14.167	59.7166	59.7166		
0-20100-0-00901	5	38			SONDEX-81		Payerne	0	6.942472	46.811578		1981-04-20	1981-04-29	1	7	63	WMO	CHE									comp009asa				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00902	5	39			SONDEX-81		Payerne	0	6.942472	46.811578		1981-04-20	1981-04-29	1	7	63	WMO	CHE									comp009smi				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00903	5	40			SONDEX-81		Payerne	0	6.942472	46.811578		1981-04-20	1981-04-29	1	7	63	WMO	CHE									comp009vac				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00904	5	41			SONDEX-81		Payerne	0	6.942472	46.811578		1981-04-20	1981-04-29	1	7	63	WMO	CHE									comp009van				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00905	5	42			SONDEX-81		Payerne	0	6.942472	46.811578		1981-04-20	1981-04-29	1	7	63	WMO	CHE									comp009as2				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00906	5	43			SONDEX-81		Payerne	0	6.942472	46.811578		1981-04-20	1981-04-29	1	7	63	WMO	CHE									comp009viz				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00907	5	44			SONDEX-81		Payerne	0	6.942472	46.811578		1981-04-20	1981-04-29	1	7	63	WMO	CHE									comp009v18				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00908	5	45			SONDEX-81		Payerne	0	6.942472	46.811578		1981-04-20	1981-04-29	1	7	63	WMO	CHE									comp009air				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00909	5	46			SONDEX-81		Payerne	0	6.942472	46.811578		1981-04-20	1981-04-29	1	7	63	WMO	CHE									comp009th3				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00910	5	47			SONDEX-81		Payerne	0	6.942472	46.811578		1981-04-20	1981-04-29	1	7	63	WMO	CHE									comp009v80				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00911	5	48			SONDEX-81		Payerne	0	6.942472	46.811578		1981-04-20	1981-04-29	1	7	63	WMO	CHE									comp009g78				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00912	5	49			SONDEX-81		Payerne	0	6.942472	46.811578		1981-04-20	1981-04-29	1	7	63	WMO	CHE									comp009s76				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00913	5	50			SONDEX-81		Payerne	0	6.942472	46.811578		1981-04-20	1981-04-29	1	7	63	WMO	CHE									comp009s77				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00914	5	51			SONDEX-81		Payerne	0	6.942472	46.811578		1981-04-20	1981-04-29	1	7	63	WMO	CHE									comp009s75				6.942472	6.942472	46.811578	46.811578		
0-20100-0-01601	5	52			Global Intercomparison		Dzhambul	0	71.38	42.85		1989-08-07	1989-08-24	1	7	63	WMO	KAZ									comp016mrz				71.38	71.38	42.85	42.85		
0-20100-0-01602	5	53			Global Intercomparison		Dzhambul	0	71.38	42.85		1989-08-07	1989-08-24	1	7	63	WMO	KAZ									comp016fin				71.38	71.38	42.85	42.85		
0-20100-0-01603	5	54			Global Intercomparison		Dzhambul	0	71.38	42.85		1989-08-07	1989-08-24	1	7	63	WMO	KAZ									comp016viz				71.38	71.38	42.85	42.85		
0-20100-0-01604	5	55			Global Intercomparison		Dzhambul	0	71.38	42.85		1989-08-07	1989-08-24	1	7	63	WMO	KAZ									comp016smg				71.38	71.38	42.85	42.85		
0-20100-0-01605	5	56			Global Intercomparison		Dzhambul	0	71.38	42.85		1989-08-07	1989-08-24	1	7	63	WMO	KAZ									comp016air				71.38	71.38	42.85	42.85		
0-20100-0-01606	5	57			Global Intercomparison		Dzhambul	0	71.38	42.85		1989-08-07	1989-08-24	1	7	63	WMO	KAZ									comp016mrs				71.38	71.38	42.85	42.85		
0-20100-0-01607	5	58			Global Intercomparison		Dzhambul	0	71.38	42.85		1989-08-07	1989-08-24	1	7	63	WMO	KAZ									comp016smt				71.38	71.38	42.85	42.85		
0-20100-0-01101	5	59			Global Intercomparison		Beaufort Park	0	0.35	51.57		1984-06-20	1984-07-25	1	7	63	WMO	GBR									comp011fin				0.35	0.35	51.57	51.57		
0-20100-0-01102	5	60			Global Intercomparison		Beaufort Park	0	0.35	51.57		1984-06-20	1984-07-25	1	7	63	WMO	GBR									comp011g78				0.35	0.35	51.57	51.57		
0-20100-0-01103	5	61			Global Intercomparison		Beaufort Park	0	0.35	51.57		1984-06-20	1984-07-25	1	7	63	WMO	GBR									comp011rs3				0.35	0.35	51.57	51.57		
0-20100-0-01104	5	62			Global Intercomparison		Beaufort Park	0	0.35	51.57		1984-06-20	1984-07-25	1	7	63	WMO	GBR									comp011beu				0.35	0.35	51.57	51.57		
0-20100-0-01105	5	63			Global Intercomparison		Beaufort Park	0	0.35	51.57		1984-06-20	1984-07-25	1	7	63	WMO	GBR									comp011viz				0.35	0.35	51.57	51.57		
0-20100-0-00701	5	64			ASOND-78		Payerne	0	6.942472	46.811578		1978-10-10	1978-10-31	1	7	63	WMO	CHE									comp007smi				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00702	5	65			ASOND-78		Payerne	0	6.942472	46.811578		1978-10-10	1978-10-31	1	7	63	WMO	CHE									comp007mil				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00703	5	66			ASOND-78		Payerne	0	6.942472	46.811578		1978-10-10	1978-10-31	1	7	63	WMO	CHE									comp007viz				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00704	5	67			ASOND-78		Payerne	0	6.942472	46.811578		1978-10-10	1978-10-31	1	7	63	WMO	CHE									comp007sm2				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00705	5	68			ASOND-78		Payerne	0	6.942472	46.811578		1978-10-10	1978-10-31	1	7	63	WMO	CHE									comp007vai				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00201	5	69			Global Intercomparison		Payerne	0	6.942472	46.811578		1950-05-10	1950-05-27	1	7	63	WMO	CHE									comp002fra				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00202	5	70			Global Intercomparison		Payerne	0	6.942472	46.811578		1950-05-10	1950-05-27	1	7	63	WMO	CHE									comp002smi				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00203	5	71			Global Intercomparison		Payerne	0	6.942472	46.811578		1950-05-10	1950-05-27	1	7	63	WMO	CHE									comp002fin				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00204	5	72			Global Intercomparison		Payerne	0	6.942472	46.811578		1950-05-10	1950-05-27	1	7	63	WMO	CHE									comp002us1				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00205	5	73			Global Intercomparison		Payerne	0	6.942472	46.811578		1950-05-10	1950-05-27	1	7	63	WMO	CHE									comp002ukw				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00206	5	74			Global Intercomparison		Payerne	0	6.942472	46.811578		1950-05-10	1950-05-27	1	7	63	WMO	CHE									comp002us2				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00207	5	75			Global Intercomparison		Payerne	0	6.942472	46.811578		1950-05-10	1950-05-27	1	7	63	WMO	CHE									comp002usz				6.942472	6.942472	46.811578	46.811578		
0-20100-0-00208	5	76			Global Intercomparison		Payerne	0	6.942472	46.811578		1950-05-10	1950-05-27	1	7	63	WMO	CHE									NA				6.942472	6.942472	46.811578	46.811578		
