	date_time	sensor_id	date_time_conv
0	1922745600	b'RZ3 '	1960-12-06 00:00:00
35584	3242289600	b'XXX '	2002-09-29 12:00:00
42074	3565944000	b'28.0'	2012-12-31 12:00:00
42161	3570048000	b'27.0'	2013-02-17 00:00:00
42380	3582273600	b'29.0'	2013-07-08 12:00:00
42489	3586982400	b'58.0'	2013-09-01 00:00:00
42733	3598214400	b'nan'	2014-01-09 00:00:00
43361	3625732800	b'90.0'	2014-11-23 12:00:00
46223	3760603200	b'59.0'	2019-03-03 12:00:00
47615	3826958400	b'69.0'	2021-04-09 12:00:00
47627	3827520000	b'62.0'	2021-04-16 00:00:00
47916	3840003000	b'162.'	2021-09-07 11:30:00
