	date_time	sensor_id	date_time_conv
0	2222035200	b'RA4 '	1970-06-01 00:00:00
10107	2736158400	b'W__ '	1986-09-15 12:00:00
10122	2739614400	b'RRA '	1986-10-25 12:00:00
12970	2889907200	b'XXX '	1991-07-31 00:00:00
14002	3045211200	b'RRN '	1996-07-01 12:00:00
14995	3181078800	b'VDG '	2000-10-21 01:00:00
15910	3270888000	b'VGG '	2003-08-26 12:00:00
18872	3565944000	b'80.0'	2012-12-31 12:00:00
18875	3566203200	b'nan'	2013-01-03 12:00:00
19785	3647160000	b'41.0'	2015-07-29 12:00:00
19790	3647592000	b'14.0'	2015-08-03 12:00:00
19839	3651890280	b'84.0'	2015-09-22 05:58:00
20456	3705220800	b'77.0'	2017-05-31 12:00:00
