	date_time	sensor_id	date_time_conv
0	302230380	b'CR  '	1909-07-31 00:53:00
27187	2875496400	b'W?? '	1991-02-14 05:00:00
27820	2901830400	b'C1  '	1991-12-16 00:00:00
29554	2980454400	b'J94 '	1994-06-13 00:00:00
38175	3299616000	b'BOJ '	2004-07-24 00:00:00
43726	3472588800	b'J06 '	2010-01-16 00:00:00
46964	3565965600	b'nan'	2012-12-31 18:00:00
46965	3565987200	b'55.0'	2013-01-01 00:00:00
48093	3593678400	b'30.0'	2013-11-17 12:00:00
51115	3665476800	b'22.0'	2016-02-26 12:00:00
51400	3672129600	b'35.0'	2016-05-13 12:00:00
54394	3743020800	b'1.0'	2018-08-12 00:00:00
