	date_time	sensor_id	date_time_conv
0	1372604400	b'ZF1 '	1943-07-01 15:00:00
26636	2075803200	b'??? '	1965-10-12 12:00:00
36286	2320876800	b'ZF1c'	1973-07-19 00:00:00
41971	2556835200	b'ZJ1 '	1981-01-09 00:00:00
58332	3212409600	b'ZMW '	2001-10-18 16:00:00
64796	3565944000	b'49.0'	2012-12-31 12:00:00
64811	3567193200	b'90.0'	2013-01-14 23:00:00
64813	3567326400	b'nan'	2013-01-16 12:00:00
65069	3587630400	b'15.0'	2013-09-08 12:00:00
65144	3594067200	b'10.0'	2013-11-22 00:00:00
65393	3614706000	b'11.0'	2014-07-18 21:00:00
68049	3750019200	b'13.0'	2018-11-01 00:00:00
68358	3763454400	b'51.0'	2019-04-05 12:00:00
69659	3819355200	b'45.0'	2021-01-11 12:00:00
