	date_time	sensor_id	date_time_conv
0	1719716400	b'ZE42'	1954-07-01 03:00:00
14986	2345500800	b'ZH12'	1974-04-30 00:00:00
18812	2444104800	b'W__ '	1977-06-14 06:00:00
19178	2461881600	b'AA74'	1978-01-06 00:00:00
22915	2558563200	b'AP14'	1981-01-29 00:00:00
26829	2672740800	b'UAA '	1984-09-11 12:00:00
26874	2673864000	b'ZJt2'	1984-09-24 12:00:00
44201	3057523200	b'UA4 '	1996-11-21 00:00:00
44325	3060288000	b'VAr '	1996-12-23 00:00:00
44399	3061929600	b'MU4 '	1997-01-11 00:00:00
53030	3253910400	b'Vhr '	2003-02-11 00:00:00
65085	3522614400	b'BFI '	2011-08-18 00:00:00
66964	3565965600	b'nan'	2012-12-31 18:00:00
68052	3590092800	b'6.0'	2013-10-07 00:00:00
68060	3590265600	b'24.0'	2013-10-09 00:00:00
68238	3602966400	b'32.0'	2014-03-05 00:00:00
68670	3612556800	b'7.0'	2014-06-24 00:00:00
70952	3675196800	b'97.0'	2016-06-18 00:00:00
73040	3733430400	b'20.0'	2018-04-23 00:00:00
76705	3835123200	b'16.0'	2021-07-13 00:00:00
