	date_time	sensor_id	date_time_conv
0	1817089200	b'RS6 '	1957-08-01 03:00:00
18014	2311848000	b'RK2 '	1973-04-05 12:00:00
30567	2623687200	b'WRK '	1983-02-21 18:00:00
33802	2708121600	b'RRA '	1985-10-26 00:00:00
34302	2720606400	b'MR4 '	1986-03-19 12:00:00
37623	2793139200	b'MRA '	1988-07-06 00:00:00
37652	2793787200	b'RZ3 '	1988-07-13 12:00:00
44628	3055363200	b'XXX '	1996-10-27 00:00:00
51871	3565944000	b'27.0'	2012-12-31 12:00:00
51916	3567888000	b'nan'	2013-01-23 00:00:00
52260	3583094400	b'58.0'	2013-07-18 00:00:00
52287	3584260800	b'28.0'	2013-07-31 12:00:00
53189	3624868800	b'90.0'	2014-11-13 12:00:00
53439	3640507200	b'53.0'	2015-05-13 12:00:00
54881	3707121600	b'60.0'	2017-06-22 12:00:00
54883	3707208000	b'89.0'	2017-06-23 12:00:00
55716	3746260800	b'29.0'	2018-09-18 12:00:00
56313	3772567800	b'160.'	2019-07-19 23:30:00
56702	3789718200	b'162.'	2020-02-03 11:30:00
56946	3800476800	b'62.0'	2020-06-07 00:00:00
