	date_time	sensor_id	date_time_conv
0	2513890800	b'APJa'	1979-08-30 23:00:00
1759	2740435200	b'XXX '	1986-11-04 00:00:00
4598	2787350400	b'V8A '	1988-04-30 00:00:00
20702	3168028800	b'VDT '	2000-05-23 00:00:00
20704	3168115200	b'VDN '	2000-05-24 00:00:00
20841	3173986800	b'VDR '	2000-07-30 23:00:00
25039	3311708400	b'VGT '	2004-12-10 23:00:00
25187	3316460400	b'VGN '	2005-02-03 23:00:00
26510	3358882800	b'VGR '	2006-06-09 23:00:00
26588	3362083200	b'VNt '	2006-07-17 00:00:00
26817	3372192000	b'VNn '	2006-11-11 00:00:00
26828	3372710400	b'VNg '	2006-11-17 00:00:00
32004	3565983600	b'80.0'	2012-12-31 23:00:00
32005	3566005200	b'nan'	2013-01-01 05:00:00
32510	3585250800	b'78.0'	2013-08-11 23:00:00
35803	3737671287	b'141.'	2018-06-11 02:01:27
