	date_time	sensor_id	date_time_conv
0	895537800	b'IC2 '	1928-05-19 00:30:00
25317	2176934400	b'IA1 '	1968-12-26 00:00:00
39427	2537827200	b'IA5 '	1980-06-03 00:00:00
51982	2864199600	b'IA7 '	1990-10-06 11:00:00
55352	2953000800	b'XXX '	1993-07-30 06:00:00
55442	2957079600	b'I31 '	1993-09-15 11:00:00
67637	3287278800	b'I41 '	2004-03-03 05:00:00
67760	3291188400	b'MI1 '	2004-04-17 11:00:00
73251	3565922400	b'nan'	2012-12-31 06:00:00
73532	3578688000	b'80.0'	2013-05-28 00:00:00
73758	3587108400	b'13.0'	2013-09-02 11:00:00
73774	3587673600	b'8.0'	2013-09-09 00:00:00
73776	3587713200	b'3.0'	2013-09-09 11:00:00
73788	3588105600	b'15.0'	2013-09-14 00:00:00
76226	3661804800	b'21.0'	2016-01-15 00:00:00
76773	3673900800	b'24.0'	2016-06-03 00:00:00
76775	3673940400	b'18.0'	2016-06-03 11:00:00
76777	3673987200	b'28.0'	2016-06-04 00:00:00
76779	3674023200	b'17.0'	2016-06-04 10:00:00
76783	3674113200	b'10.0'	2016-06-05 11:00:00
77151	3682753200	b'9.0'	2016-09-13 11:00:00
77153	3682800000	b'27.0'	2016-09-14 00:00:00
77240	3684740400	b'19.0'	2016-10-06 11:00:00
77582	3692131200	b'23.0'	2016-12-31 00:00:00
80045	3746649600	b'7.0'	2018-09-23 00:00:00
