	date_time	sensor_id	date_time_conv
0	1922810400	b'RS6 '	1960-12-06 18:00:00
19498	2399976000	b'RK5 '	1976-01-20 12:00:00
29216	2663841600	b'RRB '	1984-05-31 12:00:00
29520	2680560000	b'MR5 '	1984-12-11 00:00:00
32607	2813097600	b'MRB '	1989-02-22 00:00:00
32667	2814480000	b'RZ3 '	1989-03-10 00:00:00
35607	2917987200	b'RRc '	1992-06-20 00:00:00
38430	3049142400	b'RRb '	1996-08-16 00:00:00
39590	3137054400	b'XXX '	1999-05-30 12:00:00
46175	3565944000	b'89.0'	2012-12-31 12:00:00
46186	3566419200	b'nan'	2013-01-06 00:00:00
46218	3567844800	b'29.0'	2013-01-22 12:00:00
47505	3637915200	b'90.0'	2015-04-13 12:00:00
49703	3734812800	b'60.0'	2018-05-09 00:00:00
49875	3742286400	b'62.0'	2018-08-03 12:00:00
50661	3779479860	b'162.'	2019-10-07 23:31:00
51553	3818532660	b'160.'	2021-01-01 23:31:00
