	date_time	sensor_id	date_time_conv
0	817855920	b'ZF1 '	1925-12-01 22:12:00
1231	1598839200	b'U?? '	1950-09-01 02:00:00
2026	1619643600	b'XXX '	1951-04-29 21:00:00
25523	2800656000	b'ZKB '	1988-10-01 00:00:00
31045	3026764800	b'AH  '	1995-12-01 00:00:00
40588	3425068800	b'VU3 '	2008-07-15 00:00:00
43931	3565944000	b'87.0'	2012-12-31 12:00:00
43996	3568752000	b'9.0'	2013-02-02 00:00:00
44014	3569529600	b'nan'	2013-02-11 00:00:00
44166	3576139200	b'68.0'	2013-04-28 12:00:00
44575	3591216000	b'10.0'	2013-10-20 00:00:00
44580	3591432000	b'81.0'	2013-10-22 12:00:00
44676	3595579200	b'19.0'	2013-12-09 12:00:00
44688	3596097600	b'48.0'	2013-12-15 12:00:00
44832	3602318400	b'59.0'	2014-02-25 12:00:00
44955	3607545600	b'31.0'	2014-04-27 00:00:00
44956	3607588800	b'18.0'	2014-04-27 12:00:00
44969	3608150400	b'11.0'	2014-05-04 00:00:00
44976	3608452800	b'23.0'	2014-05-07 12:00:00
45010	3609921600	b'20.0'	2014-05-24 12:00:00
45623	3636424800	b'82.0'	2015-03-27 06:00:00
49889	3812011200	b'24.0'	2020-10-18 12:00:00
