	date_time	sensor_id	date_time_conv
0	1388451600	b'W_P '	1944-01-01 01:00:00
24131	2620317600	b'IA5 '	1983-01-13 18:00:00
32353	2840054400	b'IA7 '	1989-12-31 00:00:00
46578	3287311200	b'MI1 '	2004-03-03 14:00:00
46611	3288596400	b'I31 '	2004-03-18 11:00:00
51926	3565900800	b'nan'	2012-12-31 00:00:00
52162	3588058800	b'30.0'	2013-09-13 11:00:00
52327	3601584000	b'80.0'	2014-02-17 00:00:00
53465	3684700800	b'12.0'	2016-10-06 00:00:00
53469	3684873600	b'25.0'	2016-10-08 00:00:00
53957	3728505600	b'21.0'	2018-02-25 00:00:00
54124	3741033600	b'1.0'	2018-07-20 00:00:00
54187	3747340800	b'19.0'	2018-10-01 00:00:00
54228	3751138800	b'2.0'	2018-11-13 23:00:00
54316	3759696000	b'59.0'	2019-02-21 00:00:00
54348	3762720000	b'29.0'	2019-03-28 00:00:00
54356	3763497600	b'33.0'	2019-04-06 00:00:00
54364	3764188800	b'54.0'	2019-04-14 00:00:00
54377	3765398400	b'18.0'	2019-04-28 00:00:00
54426	3771100800	b'11.0'	2019-07-03 00:00:00
