	date_time	sensor_id	date_time_conv
0	1396372800	b'ZFH '	1944-04-01 17:20:00
23935	2550873600	b'ZJI '	1980-11-01 00:00:00
28051	2729376000	b'ZKA '	1986-06-29 00:00:00
30050	2800915200	b'ZKB '	1988-10-04 00:00:00
36199	3068420400	b'ZK2 '	1997-03-27 03:00:00
36678	3108067200	b'M__ '	1998-06-29 00:00:00
47130	3565944000	b'87.0'	2012-12-31 12:00:00
47449	3579768000	b'nan'	2013-06-09 12:00:00
47578	3585319200	b'82.0'	2013-08-12 18:00:00
50854	3730834901	b'182.'	2018-03-23 23:01:41
51037	3742934400	b'24.0'	2018-08-11 00:00:00
51710	3773343667	b'124.'	2019-07-28 23:01:07
