	date_time	sensor_id	date_time_conv
0	1625018400	b'RS3 '	1951-07-01 02:00:00
19781	2366971200	b'RK2 '	1975-01-03 12:00:00
34131	2719396800	b'RRA '	1986-03-05 12:00:00
35227	2744539200	b'MRA '	1986-12-21 12:00:00
35372	2747736000	b'RZ3 '	1987-01-27 12:00:00
44503	3144009600	b'XXX '	1999-08-19 00:00:00
51300	3565944000	b'29.0'	2012-12-31 12:00:00
51305	3566160000	b'69.0'	2013-01-03 00:00:00
51343	3567801600	b'68.0'	2013-01-22 00:00:00
51346	3567931200	b'nan'	2013-01-23 12:00:00
51741	3585384000	b'89.0'	2013-08-13 12:00:00
52641	3625214400	b'90.0'	2014-11-17 12:00:00
55335	3747124800	b'62.0'	2018-09-28 12:00:00
55766	3765828600	b'162.'	2019-05-02 23:30:00
