	date_time	sensor_id	date_time_conv
0	1421748000	b'ZF1 '	1945-01-20 10:00:00
29462	2900228400	b'C2  '	1991-11-27 11:00:00
33313	3075102000	b'V8A '	1997-06-12 11:00:00
44106	3565940400	b'79.0'	2012-12-31 11:00:00
44111	3566178000	b'71.0'	2013-01-03 05:00:00
44806	3608669640	b'80.0'	2014-05-10 00:14:00
46149	3672603180	b'135.'	2016-05-18 23:33:00
46363	3680380800	b'35.0'	2016-08-17 00:00:00
46455	3683059200	b'nan'	2016-09-17 00:00:00
46466	3683358258	b'114.'	2016-09-20 11:04:18
47408	3712435320	b'17.0'	2017-08-23 00:02:00
48304	3739604666	b'141.'	2018-07-03 11:04:26
49298	3770622281	b'123.'	2019-06-27 11:04:41
50824	3827260800	b'54.0'	2021-04-13 00:00:00
50918	3830024580	b'154.'	2021-05-14 23:43:00
