	date_time	sensor_id	date_time_conv
0	2211192000	b'RA4 '	1970-01-26 12:00:00
7203	2399976000	b'RK5 '	1976-01-20 12:00:00
22325	2744366400	b'RRB '	1986-12-19 12:00:00
23444	2769422400	b'RZ3 '	1987-10-05 12:00:00
29437	2959372800	b'MRz '	1993-10-12 00:00:00
29506	2963779200	b'XXX '	1993-12-02 00:00:00
29540	3024907200	b'RZN '	1995-11-09 12:00:00
32727	3565944000	b'27.0'	2012-12-31 12:00:00
33135	3587803200	b'nan'	2013-09-10 12:00:00
33299	3605297400	b'28.0'	2014-03-31 23:30:00
33906	3648022200	b'58.0'	2015-08-08 11:30:00
34080	3656318400	b'41.0'	2015-11-12 12:00:00
34081	3656359800	b'16.0'	2015-11-12 23:30:00
34220	3668542212	b'141.'	2016-04-01 23:30:12
