	date_time	sensor_id	date_time_conv
0	1011870000	b'U?? '	1932-01-25 11:00:00
11032	1443564000	b'XXX '	1945-09-29 22:00:00
19264	1677618000	b'??? '	1953-02-28 21:00:00
32380	2051222400	b'U9H '	1965-01-01 00:00:00
32873	2072476800	b'ZDH '	1965-09-04 00:00:00
33569	2102371200	b'ZEH '	1966-08-16 00:00:00
35154	2170972800	b'Z?? '	1968-10-18 00:00:00
38559	2273702400	b'ZF1 '	1972-01-20 00:00:00
43932	2484000000	b'C2  '	1978-09-19 00:00:00
46026	2573596800	b'ZJ1 '	1981-07-22 00:00:00
51242	2798064000	b'ZKB '	1988-09-01 00:00:00
57660	3074112000	b'ZK2 '	1997-06-01 00:00:00
65736	3414744000	b'ZRg '	2008-03-17 12:00:00
69400	3565944000	b'87.0'	2012-12-31 12:00:00
69542	3571948800	b'nan'	2013-03-11 00:00:00
70003	3591637200	b'82.0'	2013-10-24 21:00:00
73298	3730791672	b'182.'	2018-03-23 11:01:12
