	date_time	sensor_id	date_time_conv
0	1104984000	b'J80 '	1935-01-07 04:00:00
22725	2966630400	b'J94 '	1994-01-04 00:00:00
26714	3138782400	b'J99 '	1999-06-19 12:00:00
29268	3248510400	b'J9H '	2002-12-10 12:00:00
29430	3255465600	b'J01 '	2003-03-01 00:00:00
29483	3257712000	b'ZPg '	2003-03-27 00:00:00
33084	3413322000	b'ZSg '	2008-03-01 01:00:00
36623	3565944000	b'11.0'	2012-12-31 12:00:00
36669	3567931200	b'nan'	2013-01-23 12:00:00
37790	3616315200	b'22.0'	2014-08-06 12:00:00
40016	3712003200	b'35.0'	2017-08-18 00:00:00
40018	3712087800	b'135.'	2017-08-18 23:30:00
