	date_time	sensor_id	date_time_conv
0	1676516400	b'RSN '	1953-02-16 03:00:00
25458	2399976000	b'RK2 '	1976-01-20 12:00:00
35634	2682396000	b'MR4 '	1985-01-01 06:00:00
35774	2686910400	b'RRA '	1985-02-22 12:00:00
35923	2691748800	b'WRK '	1985-04-19 12:00:00
40337	2817698400	b'MRr '	1989-04-16 06:00:00
40461	2820895200	b'MR6 '	1989-05-23 06:00:00
41414	2860315200	b'MRk '	1990-08-22 12:00:00
41510	2868285600	b'RZ3 '	1990-11-22 18:00:00
41857	2883384000	b'MRz '	1991-05-16 12:00:00
44257	3029788800	b'XXX '	1996-01-05 00:00:00
