	date_time	sensor_id	date_time_conv
0	690426000	b'GKB '	1921-11-18 01:00:00
230	1325415600	b'GN2 '	1942-01-01 11:00:00
12276	2511770400	b'GK3 '	1979-08-06 10:00:00
18712	2842948800	b'VC_ '	1990-02-02 12:00:00
22333	2955866400	b'VD_ '	1993-09-01 10:00:00
31478	3226910400	b'M__ '	2002-04-04 12:00:00
40109	3565080000	b'nan'	2012-12-21 12:00:00
40110	3566098800	b'80.0'	2013-01-02 07:00:00
40679	3588487200	b'29.0'	2013-09-18 10:00:00
40901	3598340400	b'27.0'	2014-01-10 11:00:00
41163	3609219600	b'2.0'	2014-05-16 09:00:00
41245	3613107600	b'28.0'	2014-06-30 09:00:00
41266	3613993200	b'30.0'	2014-07-10 15:00:00
41290	3615094800	b'7.0'	2014-07-23 09:00:00
41393	3619933200	b'21.0'	2014-09-17 09:00:00
41878	3644211600	b'31.0'	2015-06-25 09:00:00
41895	3644834400	b'18.0'	2015-07-02 14:00:00
41948	3647325600	b'57.0'	2015-07-31 10:00:00
41951	3647581200	b'22.0'	2015-08-03 09:00:00
41967	3648362400	b'40.0'	2015-08-12 10:00:00
41979	3648880800	b'10.0'	2015-08-18 10:00:00
42019	3650706000	b'35.0'	2015-09-08 13:00:00
42025	3650878800	b'34.0'	2015-09-10 13:00:00
42035	3651382800	b'20.0'	2015-09-16 09:00:00
42046	3651904800	b'36.0'	2015-09-22 10:00:00
42141	3656296800	b'25.0'	2015-11-12 06:00:00
42186	3658140000	b'23.0'	2015-12-03 14:00:00
42228	3661149600	b'26.0'	2016-01-07 10:00:00
42429	3669357600	b'14.0'	2016-04-11 10:00:00
42516	3673933200	b'15.0'	2016-06-03 09:00:00
42833	3690025200	b'41.0'	2016-12-06 15:00:00
42837	3690101086	b'114.'	2016-12-07 12:04:46
42873	3693306678	b'141.'	2017-01-13 14:31:18
43209	3709360800	b'54.0'	2017-07-18 10:00:00
