	date_time	sensor_id	date_time_conv
0	729440580	b'V21 '	1923-02-12 14:23:00
38028	3565944000	b'nan'	2012-12-31 12:00:00
38288	3578202000	b'63.0'	2013-05-22 09:00:00
38927	3602314800	b'99.0'	2014-02-25 11:00:00
39062	3606634800	b'19.0'	2014-04-16 11:00:00
39099	3607581600	b'24.0'	2014-04-27 10:00:00
39221	3611858400	b'41.0'	2014-06-15 22:00:00
39530	3620415600	b'35.0'	2014-09-22 23:00:00
41255	3689020800	b'28.0'	2016-11-25 00:00:00
43738	3810582625	b'184.'	2020-10-01 23:10:25
43766	3811795200	b'84.0'	2020-10-16 00:00:00
