	date_time	sensor_id	date_time_conv
0	1309525200	b'XXX '	1941-07-01 13:00:00
343	1343566800	b'U?? '	1942-07-30 13:00:00
3977	1475204400	b'??? '	1946-10-01 03:00:00
23150	1972166400	b'ZCH '	1962-07-01 00:00:00
23961	2006467200	b'ZDH '	1963-08-02 00:00:00
31600	2275862400	b'ZFH '	1972-02-14 00:00:00
32669	2311459200	b'ZHHc'	1973-04-01 00:00:00
36875	3015748800	b'ZKB '	1995-07-26 12:00:00
38190	3073312800	b'ZK2 '	1997-05-22 18:00:00
38299	3078054000	b'VU3 '	1997-07-16 15:00:00
45466	3387528000	b'ZRg '	2007-05-07 12:00:00
49649	3565944000	b'87.0'	2012-12-31 12:00:00
49831	3573849600	b'52.0'	2013-04-02 00:00:00
50112	3586204800	b'nan'	2013-08-23 00:00:00
52407	3684614400	b'11.0'	2016-10-05 00:00:00
