	date_time	sensor_id	date_time_conv
0	1846454400	b'RS6 '	1958-07-07 00:00:00
14157	2357899200	b'XXX '	1974-09-20 12:00:00
14159	2365934400	b'RK5 '	1974-12-22 12:00:00
28592	2698444800	b'MR5 '	1985-07-06 00:00:00
28608	2698790400	b'RRB '	1985-07-10 00:00:00
33485	2814199200	b'MRr '	1989-03-06 18:00:00
34195	2832494400	b'MRB '	1989-10-04 12:00:00
34333	2838585600	b'RZ3 '	1989-12-14 00:00:00
46862	3565944000	b'68.0'	2012-12-31 12:00:00
46908	3567931200	b'nan'	2013-01-23 12:00:00
46930	3568881600	b'29.0'	2013-02-03 12:00:00
46932	3568968000	b'28.0'	2013-02-04 12:00:00
47280	3584563200	b'27.0'	2013-08-04 00:00:00
47323	3586464000	b'58.0'	2013-08-26 00:00:00
48215	3625473600	b'90.0'	2014-11-20 12:00:00
49852	3700123200	b'87.0'	2017-04-02 12:00:00
51539	3773001600	b'19.0'	2019-07-25 00:00:00
51541	3773086283	b'119.'	2019-07-25 23:31:23
51544	3773476800	b'50.0'	2019-07-30 12:00:00
