	date_time	sensor_id	date_time_conv
0	1578056580	b'RS6 '	1950-01-03 13:03:00
16403	2399976000	b'RA4 '	1976-01-20 12:00:00
20562	2515924800	b'WRA '	1979-09-23 12:00:00
30568	2828001600	b'RZ3 '	1989-08-13 12:00:00
33859	2959329600	b'WRZ '	1993-10-11 12:00:00
33939	2965075200	b'MRz '	1993-12-17 00:00:00
35035	3028924800	b'RZ1 '	1995-12-26 00:00:00
35090	3033849600	b'XXX '	1996-02-21 00:00:00
36363	3221683200	b'Mrz '	2002-02-03 00:00:00
36751	3272572800	b'Run '	2003-09-15 00:00:00
38639	3565814400	b'16.0'	2012-12-30 00:00:00
38945	3622579200	b'nan'	2014-10-18 00:00:00
39285	3700598400	b'15.0'	2017-04-08 00:00:00
39931	3769848000	b'1.0'	2019-06-18 12:00:00
