	date_time	sensor_id	date_time_conv
0	1344380400	b'ZF1 '	1942-08-08 23:00:00
30122	2549750400	b'ZJA '	1980-10-19 00:00:00
34285	2731276800	b'ZKA '	1986-07-21 00:00:00
35884	2800656000	b'ZKB '	1988-10-01 00:00:00
41053	3024172800	b'VU1 '	1995-11-01 00:00:00
42936	3105648000	b'VU3 '	1998-06-01 00:00:00
51268	3465201600	b'XXX '	2009-10-22 12:00:00
51269	3465547200	b'ZRg '	2009-10-26 12:00:00
53502	3565944000	b'87.0'	2012-12-31 12:00:00
53651	3572683200	b'nan'	2013-03-19 12:00:00
53958	3586248000	b'82.0'	2013-08-23 12:00:00
56854	3712993252	b'182.'	2017-08-29 11:00:52
57254	3738052800	b'24.0'	2018-06-15 12:00:00
58046	3773343666	b'124.'	2019-07-28 23:01:06
