	date_time	sensor_id	date_time_conv
0	1475247600	b'RS3 '	1946-10-01 15:00:00
23388	2335219200	b'RK2 '	1974-01-01 00:00:00
28351	2445854400	b'WRK '	1977-07-04 12:00:00
35512	2657664000	b'RRA '	1984-03-21 00:00:00
36002	2670624000	b'MRr '	1984-08-18 00:00:00
36260	2676283200	b'MR4 '	1984-10-22 12:00:00
36666	2689545600	b'WRR '	1985-03-25 00:00:00
37007	2697840000	b'XXX '	1985-06-29 00:00:00
41607	2821132800	b'RR1 '	1989-05-26 00:00:00
43315	2887358400	b'RZ3 '	1991-07-01 12:00:00
48739	3318883200	b'Ru3 '	2005-03-04 00:00:00
53257	3532161600	b'RPK '	2011-12-06 12:00:00
54025	3565944000	b'27.0'	2012-12-31 12:00:00
54158	3571689600	b'nan'	2013-03-08 00:00:00
55420	3627288000	b'17.0'	2014-12-11 12:00:00
56336	3666945600	b'37.0'	2016-03-14 12:00:00
56503	3674160000	b'28.0'	2016-06-06 00:00:00
57284	3707985600	b'70.0'	2017-07-02 12:00:00
58877	3776889600	b'77.0'	2019-09-08 00:00:00
59042	3786264000	b'54.0'	2019-12-25 12:00:00
59551	3806956800	b'67.0'	2020-08-21 00:00:00
59601	3809116800	b'24.0'	2020-09-15 00:00:00
