	date_time	sensor_id	date_time_conv
0	1787194800	b'H2G '	1956-08-20 03:00:00
30394	2992719600	b'MHV '	1994-11-01 23:00:00
30451	2994361200	b'V8A '	1994-11-20 23:00:00
39593	3258442800	b'MHG '	2003-04-04 11:00:00
42384	3342380400	b'H9G '	2005-11-30 23:00:00
50180	3565983600	b'32.0'	2012-12-31 23:00:00
50182	3566048400	b'nan'	2013-01-01 17:00:00
57728	3780818136	b'132.'	2019-10-23 11:15:36
58633	3806910964	b'202.'	2020-08-20 11:16:04
58634	3806932603	b'201.'	2020-08-20 17:16:43
58669	3807950400	b'2.0'	2020-09-01 12:00:00
58710	3809114126	b'200.'	2020-09-14 23:15:26
