	date_time	sensor_id	date_time_conv
0	2198620800	b'AA63'	1969-09-03 00:00:00
4326	2456431200	b'AA83'	1977-11-03 22:00:00
5997	2485119600	b'APA3'	1978-10-01 23:00:00
13777	2622412800	b'APBa'	1983-02-07 00:00:00
14530	2637360000	b'APCa'	1983-07-30 00:00:00
21760	2778098400	b'V8A '	1988-01-13 22:00:00
22483	2791818000	b'XXX '	1988-06-20 17:00:00
26851	2879276400	b'VDR '	1991-03-29 23:00:00
36783	3115666800	b'VFG '	1998-09-24 23:00:00
42381	3354476400	b'VDG '	2006-04-19 23:00:00
42429	3358623600	b'VN8 '	2006-06-06 23:00:00
45081	3565983600	b'81.0'	2012-12-31 23:00:00
45084	3566415600	b'nan'	2013-01-05 23:00:00
46032	3709580555	b'142.'	2017-07-20 23:02:35
