	date_time	sensor_id	date_time_conv
0	1043504700	b'NUF '	1933-01-25 14:25:00
1660	1214690400	b'XXX '	1938-06-29 22:00:00
3033	1257627600	b'U?? '	1939-11-08 21:00:00
28495	1972166400	b'ZCH '	1962-07-01 00:00:00
29275	1997740800	b'ZDH '	1963-04-23 00:00:00
36695	2273702400	b'ZF1 '	1972-01-20 00:00:00
37978	2311459200	b'ZF1c'	1973-04-01 00:00:00
42996	3002576400	b'ZKB '	1995-02-24 01:00:00
44639	3074112000	b'ZK2 '	1997-06-01 00:00:00
45370	3105648000	b'VU3 '	1998-06-01 00:00:00
51096	3353659200	b'ZRg '	2006-04-10 12:00:00
56145	3565944000	b'87.0'	2012-12-31 12:00:00
56446	3578990400	b'nan'	2013-05-31 12:00:00
56626	3586701600	b'82.0'	2013-08-28 18:00:00
59538	3711222149	b'182.'	2017-08-08 23:02:29
