	date_time	sensor_id	date_time_conv
0	866109600	b'RMT '	1927-06-13 10:00:00
57	1252296000	b'XXX '	1939-09-08 04:00:00
24410	2369844000	b'RK2 '	1975-02-05 18:00:00
36039	2685916800	b'MR4 '	1985-02-11 00:00:00
36123	2687731200	b'MRr '	1985-03-04 00:00:00
36498	2696587200	b'RRA '	1985-06-14 12:00:00
37843	2727496800	b'RR1 '	1986-06-07 06:00:00
41832	2817288000	b'MRA '	1989-04-11 12:00:00
41891	2818562400	b'MR7 '	1989-04-26 06:00:00
42027	2821500000	b'RZ3 '	1989-05-30 06:00:00
48059	3101284800	b'RZD '	1998-04-11 12:00:00
55763	3565944000	b'29.0'	2012-12-31 12:00:00
55809	3567931200	b'nan'	2013-01-23 12:00:00
56078	3579552000	b'89.0'	2013-06-07 00:00:00
58184	3674462400	b'88.0'	2016-06-09 12:00:00
58806	3701419200	b'90.0'	2017-04-17 12:00:00
59888	3748161600	b'62.0'	2018-10-10 12:00:00
60114	3757923000	b'162.'	2019-01-31 11:30:00
60916	3792612600	b'129.'	2020-03-07 23:30:00
