	date_time	sensor_id	date_time_conv
0	1300410000	b'??? '	1941-03-18 01:00:00
8478	2311459200	b'ZF1c'	1973-04-01 00:00:00
27072	2803593600	b'ZKBc'	1988-11-04 00:00:00
31720	2958422400	b'ZKB '	1993-10-01 00:00:00
33670	3026764800	b'VU1 '	1995-12-01 00:00:00
34538	3058862400	b'VU3 '	1996-12-06 12:00:00
41218	3353788800	b'XXX '	2006-04-12 00:00:00
45828	3565944000	b'87.0'	2012-12-31 12:00:00
45885	3568147200	b'13.0'	2013-01-26 00:00:00
45942	3570609600	b'nan'	2013-02-23 12:00:00
46029	3575167200	b'82.0'	2013-04-17 06:00:00
46587	3599251200	b'75.0'	2014-01-21 00:00:00
49628	3732001275	b'182.'	2018-04-06 11:01:15
