	date_time	sensor_id	date_time_conv
0	1445421600	b'XXX '	1945-10-21 10:00:00
40287	2617920000	b'RK5 '	1982-12-17 00:00:00
42236	2660104800	b'MRk '	1984-04-18 06:00:00
43995	2698099200	b'RRB '	1985-07-02 00:00:00
45150	2723068800	b'MR5 '	1986-04-17 00:00:00
50272	2841091200	b'MRB '	1990-01-12 00:00:00
50290	2841480000	b'RZ3 '	1990-01-16 12:00:00
66597	3565944000	b'89.0'	2012-12-31 12:00:00
66643	3567931200	b'nan'	2013-01-23 12:00:00
66690	3569961600	b'29.0'	2013-02-16 00:00:00
68407	3648931200	b'82.0'	2015-08-19 00:00:00
70157	3735028800	b'90.0'	2018-05-11 12:00:00
70281	3740428800	b'62.0'	2018-07-13 00:00:00
71103	3776023800	b'162.'	2019-08-28 23:30:00
72460	3834775800	b'129.'	2021-07-08 23:30:00
72680	3844323000	b'160.'	2021-10-27 11:30:00
