	date_time	sensor_id	date_time_conv
0	1514689200	b'U?? '	1948-01-01 03:00:00
6878	2144188800	b'Z?? '	1967-12-13 00:00:00
15734	2461881600	b'ZJ1c'	1978-01-06 00:00:00
16291	2484086400	b'C2  '	1978-09-20 00:00:00
24604	2858716800	b'V8A '	1990-08-04 00:00:00
24605	2858760000	b'ZJAc'	1990-08-04 12:00:00
25519	2900793600	b'ZJA '	1991-12-04 00:00:00
26167	2930947200	b'VCV '	1992-11-17 00:00:00
29450	3084523200	b'VCA '	1997-09-29 12:00:00
30709	3150403200	b'VCG '	1999-11-01 00:00:00
35233	3355214400	b'VNG '	2006-04-28 12:00:00
39772	3565944000	b'80.0'	2012-12-31 12:00:00
39775	3566073600	b'17.0'	2013-01-02 00:00:00
40293	3586204800	b'nan'	2013-08-23 00:00:00
40320	3587112000	b'18.0'	2013-09-02 12:00:00
42620	3685111200	b'35.0'	2016-10-10 18:00:00
42726	3689319721	b'135.'	2016-11-28 11:02:01
43595	3739632611	b'141.'	2018-07-03 18:50:11
43736	3747038400	b'41.0'	2018-09-27 12:00:00
