	date_time	sensor_id	date_time_conv
0	1578258180	b'RA4 '	1950-01-05 21:03:00
23569	2406326400	b'RK2 '	1976-04-03 00:00:00
35314	2707776000	b'RRA '	1985-10-22 00:00:00
36217	2727604800	b'MR4 '	1986-06-08 12:00:00
41422	2845389600	b'MRr '	1990-03-02 18:00:00
43194	2927275200	b'MRA '	1992-10-05 12:00:00
43247	2932632000	b'RZ3 '	1992-12-06 12:00:00
45197	3048148800	b'XXX '	1996-08-04 12:00:00
52486	3565944000	b'58.0'	2012-12-31 12:00:00
52532	3567931200	b'nan'	2013-01-23 12:00:00
52549	3568665600	b'28.0'	2013-02-01 00:00:00
52636	3572424000	b'27.0'	2013-03-16 12:00:00
52675	3574108800	b'29.0'	2013-04-05 00:00:00
53343	3603139200	b'75.0'	2014-03-07 00:00:00
53838	3624782400	b'90.0'	2014-11-12 12:00:00
55523	3702801600	b'99.0'	2017-05-03 12:00:00
57541	3789934200	b'162.'	2020-02-05 23:30:00
57550	3790324800	b'62.0'	2020-02-10 12:00:00
