	date_time	sensor_id	date_time_conv
0	2119219200	b'RK_ '	1967-02-27 00:00:00
9518	2740694400	b'RR2 '	1986-11-07 00:00:00
9529	2841134400	b'RZ3 '	1990-01-12 12:00:00
9531	2969740800	b'XXX '	1994-02-09 00:00:00
13935	3531643200	b'RHM '	2011-11-30 12:00:00
14205	3544257600	b'RZW '	2012-04-24 12:00:00
14236	3545769600	b'RRc '	2012-05-12 00:00:00
14694	3565944000	b'29.0'	2012-12-31 12:00:00
14739	3567931200	b'nan'	2013-01-23 12:00:00
14864	3573331200	b'88.0'	2013-03-27 00:00:00
15199	3589142400	b'23.0'	2013-09-26 00:00:00
15202	3603657600	b'89.0'	2014-03-13 00:00:00
15390	3638865600	b'99.0'	2015-04-24 12:00:00
15639	3650486400	b'28.0'	2015-09-06 00:00:00
16973	3715718400	b'60.0'	2017-09-30 00:00:00
17176	3725179200	b'90.0'	2018-01-17 12:00:00
17495	3739305600	b'69.0'	2018-06-30 00:00:00
17514	3740126400	b'62.0'	2018-07-09 12:00:00
18087	3765223860	b'162.'	2019-04-25 23:31:00
