	date_time	sensor_id	date_time_conv
0	632997780	b'V18 '	1920-01-23 08:43:00
188	1073808600	b'XXX '	1934-01-11 08:10:00
531	1577847600	b'V11 '	1950-01-01 03:00:00
29973	2570486400	b'V2_ '	1981-06-16 00:00:00
30765	2587680000	b'V8A '	1982-01-01 00:00:00
46337	2985681600	b'MV3 '	1994-08-12 12:00:00
46432	2989785600	b'VC_ '	1994-09-29 00:00:00
50183	3153081600	b'M__ '	1999-12-02 00:00:00
59724	3565944000	b'81.0'	2012-12-31 12:00:00
59858	3571992000	b'nan'	2013-03-11 12:00:00
60427	3596184000	b'80.0'	2013-12-16 12:00:00
62848	3699785820	b'142.'	2017-03-29 14:17:00
66658	3832294324	b'124.'	2021-06-10 06:12:04
