	date_time	sensor_id	date_time_conv
0	1714446000	b'WI4 '	1954-05-01 03:00:00
4476	2254132800	b'IA1 '	1971-06-07 12:00:00
6576	2321913600	b'XXX '	1973-07-31 00:00:00
26530	3273609600	b'MI1 '	2003-09-27 00:00:00
26719	3282721200	b'I31 '	2004-01-10 11:00:00
29127	3451024800	b'FGC '	2009-05-11 10:00:00
30307	3555360000	b'79.0'	2012-08-31 00:00:00
30308	3577478400	b'nan'	2013-05-14 00:00:00
30556	3591820800	b'36.0'	2013-10-27 00:00:00
30560	3591946800	b'23.0'	2013-10-28 11:00:00
30608	3596832000	b'80.0'	2013-12-24 00:00:00
30616	3597955200	b'90.0'	2014-01-06 00:00:00
30800	3650745600	b'21.0'	2015-09-09 00:00:00
30856	3655670400	b'15.0'	2015-11-05 00:00:00
31385	3703968000	b'22.0'	2017-05-17 00:00:00
32188	3799612800	b'11.0'	2020-05-28 00:00:00
