	date_time	sensor_id	date_time_conv
0	1377943200	b'U?? '	1943-09-01 10:00:00
24998	2061504000	b'Z?? '	1965-04-30 00:00:00
29913	2273356800	b'ZF1 '	1972-01-16 00:00:00
36353	2551737600	b'ZJ1 '	1980-11-11 00:00:00
42131	2798064000	b'ZKB '	1988-09-01 00:00:00
48482	3074112000	b'ZK2 '	1997-06-01 00:00:00
55902	3392798400	b'XXX '	2007-07-07 12:00:00
55903	3393576000	b'ZRg '	2007-07-16 12:00:00
59929	3565944000	b'87.0'	2012-12-31 12:00:00
60232	3578990400	b'nan'	2013-05-31 12:00:00
60521	3591439200	b'82.0'	2013-10-22 14:00:00
63398	3715585250	b'182.'	2017-09-28 11:00:50
