	date_time	sensor_id	date_time_conv
0	1399154400	b'??? '	1944-05-03 22:00:00
10213	2333365200	b'ZHTc'	1973-12-10 13:00:00
15689	2675163600	b'ZJUc'	1984-10-09 13:00:00
15694	2676549600	b'USMc'	1984-10-25 14:00:00
16531	2731500000	b'ZMWc'	1986-07-23 14:00:00
19137	2872411200	b'MPMc'	1991-01-09 12:00:00
20017	2911910400	b'MUZc'	1992-04-10 16:00:00
20028	2912410800	b'VC5 '	1992-04-16 11:00:00
21223	2967210000	b'MPM '	1994-01-10 17:00:00
21909	3010928400	b'VC6 '	1995-05-31 17:00:00
21929	3012120000	b'USM '	1995-06-14 12:00:00
21939	3013192800	b'VCV '	1995-06-26 22:00:00
21946	3013452000	b'XXX '	1995-06-29 22:00:00
21947	3270315900	b'VCG '	2003-08-19 21:05:00
22128	3322404000	b'VCL '	2005-04-13 18:00:00
23291	3565015200	b'nan'	2012-12-20 18:00:00
