	date_time	sensor_id	date_time_conv
0	1546336800	b'ABN '	1949-01-01 10:00:00
19429	1960848000	b'AA5 '	1962-02-20 00:00:00
24820	2078006400	b'XXX '	1965-11-07 00:00:00
57622	3007882800	b'VCN '	1995-04-26 11:00:00
58418	3044642400	b'VCL '	1996-06-24 22:00:00
59586	3084649200	b'VCG '	1997-09-30 23:00:00
67215	3346484400	b'VNg '	2006-01-17 11:00:00
74607	3565980000	b'80.0'	2012-12-31 22:00:00
74608	3565987200	b'nan'	2013-01-01 00:00:00
76110	3606462000	b'41.0'	2014-04-14 11:00:00
78268	3668927476	b'141.'	2016-04-06 10:31:16
