	date_time	sensor_id	date_time_conv
0	943497000	b'IC1 '	1929-11-25 02:30:00
15172	1814400000	b'IC2 '	1957-07-01 00:00:00
27223	2143670400	b'IA2 '	1967-12-07 00:00:00
42699	2537481600	b'IA6 '	1980-05-30 00:00:00
67595	3110616000	b'I41 '	1998-07-28 12:00:00
67904	3117826800	b'MI1 '	1998-10-19 23:00:00
75977	3339187200	b'MI5 '	2005-10-25 00:00:00
76129	3343550400	b'Zmr '	2005-12-14 12:00:00
76130	3343593600	b'I45 '	2005-12-15 00:00:00
84008	3565983600	b'80.0'	2012-12-31 23:00:00
84009	3566008800	b'nan'	2013-01-01 06:00:00
84010	3566034000	b'90.0'	2013-01-01 13:00:00
85483	3608971200	b'57.0'	2014-05-13 12:00:00
86587	3645000000	b'17.0'	2015-07-04 12:00:00
86602	3645388800	b'23.0'	2015-07-09 00:00:00
92196	3833913600	b'21.0'	2021-06-29 00:00:00
92285	3844843200	b'45.0'	2021-11-02 12:00:00
