	date_time	sensor_id	date_time_conv
0	1581688800	b'RS3 '	1950-02-14 14:00:00
20310	2505988800	b'RK5 '	1979-05-31 12:00:00
24319	2605629600	b'MRu '	1982-07-27 18:00:00
29597	2737368000	b'MR5 '	1986-09-29 12:00:00
29620	2738016000	b'RRB '	1986-10-07 00:00:00
35423	2896430400	b'RZ3 '	1991-10-14 12:00:00
39426	3123964800	b'XXX '	1998-12-30 00:00:00
46442	3565944000	b'89.0'	2012-12-31 12:00:00
46451	3566332800	b'27.0'	2013-01-05 00:00:00
46460	3566721600	b'88.0'	2013-01-09 12:00:00
46488	3567931200	b'nan'	2013-01-23 12:00:00
46624	3573849600	b'29.0'	2013-04-02 00:00:00
46635	3574324800	b'28.0'	2013-04-07 12:00:00
46691	3576744000	b'20.0'	2013-05-05 12:00:00
47171	3600331200	b'99.0'	2014-02-02 12:00:00
47815	3630571200	b'82.0'	2015-01-18 12:00:00
47963	3640334400	b'62.0'	2015-05-11 12:00:00
48045	3650227200	b'23.0'	2015-09-03 00:00:00
48588	3678912000	b'59.0'	2016-07-31 00:00:00
48757	3686472000	b'90.0'	2016-10-26 12:00:00
49691	3732048000	b'60.0'	2018-04-07 00:00:00
50329	3762547200	b'58.0'	2019-03-26 00:00:00
50390	3765180600	b'162.'	2019-04-25 11:30:00
51085	3797840100	b'129.'	2020-05-07 11:35:00
