	date_time	sensor_id	date_time_conv
0	1287439200	b'U?? '	1940-10-18 22:00:00
30174	2279404800	b'ZF1 '	1972-03-26 00:00:00
37139	2582323200	b'ZJ1 '	1981-10-31 00:00:00
40812	2742249600	b'ZKA '	1986-11-25 00:00:00
42164	2800656000	b'ZKB '	1988-10-01 00:00:00
42703	2824156800	b'US2 '	1989-06-30 00:00:00
43186	2845238400	b'USHc'	1990-03-01 00:00:00
47243	3024172800	b'VU1 '	1995-11-01 00:00:00
49110	3105648000	b'VU3 '	1998-06-01 00:00:00
59623	3565944000	b'87.0'	2012-12-31 12:00:00
59925	3578990400	b'nan'	2013-05-31 12:00:00
60104	3586723200	b'82.0'	2013-08-29 00:00:00
63040	3717442896	b'182.'	2017-10-19 23:01:36
63546	3748363200	b'24.0'	2018-10-12 20:00:00
64125	3773343665	b'124.'	2019-07-28 23:01:05
