	date_time	sensor_id	date_time_conv
0	1231732800	b'XXX '	1939-01-13 04:00:00
25974	2466849600	b'RK2 '	1978-03-04 12:00:00
36686	2718100800	b'RRA '	1986-02-18 12:00:00
36799	2720563200	b'MR4 '	1986-03-19 00:00:00
36837	2721405600	b'WRK '	1986-03-28 18:00:00
40640	2807265600	b'MRA '	1988-12-16 12:00:00
40849	2811931200	b'RZ3 '	1989-02-08 12:00:00
51139	3329467200	b'RZW '	2005-07-04 12:00:00
52197	3380227200	b'RHM '	2007-02-12 00:00:00
56149	3565944000	b'88.0'	2012-12-31 12:00:00
56195	3567931200	b'nan'	2013-01-23 12:00:00
56210	3568579200	b'29.0'	2013-01-31 00:00:00
56351	3574886400	b'89.0'	2013-04-14 00:00:00
56370	3575750400	b'28.0'	2013-04-24 00:00:00
57621	3633120000	b'90.0'	2015-02-17 00:00:00
57713	3638995200	b'30.0'	2015-04-26 00:00:00
57845	3644827200	b'99.0'	2015-07-02 12:00:00
58510	3673814400	b'69.0'	2016-06-02 00:00:00
59384	3712392000	b'9.0'	2017-08-22 12:00:00
60016	3741595200	b'62.0'	2018-07-26 12:00:00
60025	3741984000	b'60.0'	2018-07-31 00:00:00
60479	3761897400	b'162.'	2019-03-18 11:30:00
61584	3813175800	b'160.'	2020-10-31 23:30:00
