	date_time	sensor_id	date_time_conv
0	996922800	b'ZF1 '	1931-08-05 11:00:00
48639	2550182400	b'ZJ1 '	1980-10-24 00:00:00
54515	2800656000	b'ZKB '	1988-10-01 00:00:00
60893	3074112000	b'ZK2 '	1997-06-01 00:00:00
61626	3105648000	b'VU3 '	1998-06-01 00:00:00
68208	3383251200	b'XXX '	2007-03-19 00:00:00
68210	3383899200	b'ZRg '	2007-03-26 12:00:00
72498	3565944000	b'87.0'	2012-12-31 12:00:00
72639	3572078400	b'nan'	2013-03-12 12:00:00
73091	3591626400	b'82.0'	2013-10-24 18:00:00
75869	3711222219	b'182.'	2017-08-08 23:03:39
79089	3846152369	b'154.'	2021-11-17 15:39:29
79122	3847302720	b'54.0'	2021-11-30 23:12:00
