	date_time	sensor_id	date_time_conv
0	2121685200	b'ZF1 '	1967-03-27 13:00:00
3561	2537697600	b'V2_ '	1980-06-01 12:00:00
5302	2783246400	b'V8A '	1988-03-13 12:00:00
9216	3081110400	b'Zmv '	1997-08-21 00:00:00
9249	3083011200	b'??? '	1997-09-12 00:00:00
9808	3121934400	b'VCG '	1998-12-06 12:00:00
19233	3565944000	b'79.0'	2012-12-31 12:00:00
19246	3566505600	b'nan'	2013-01-07 00:00:00
20155	3608625600	b'80.0'	2014-05-09 12:00:00
23819	3787948800	b'14.0'	2020-01-14 00:00:00
23834	3788596800	b'23.0'	2020-01-21 12:00:00
