	date_time	sensor_id	date_time_conv
0	1015500600	b'W1P '	1932-03-07 11:30:00
8079	1246845600	b'U?? '	1939-07-07 02:00:00
46076	2283897600	b'ZF1 '	1972-05-17 00:00:00
53423	2562364800	b'ZJ1 '	1981-03-14 00:00:00
58990	2800656000	b'ZKB '	1988-10-01 00:00:00
60259	2855779200	b'USHc'	1990-07-01 00:00:00
63155	2979417600	b'CE  '	1994-06-01 00:00:00
65347	3074112000	b'ZK2 '	1997-06-01 00:00:00
72097	3364200000	b'XXX '	2006-08-10 12:00:00
72098	3365150400	b'ZRg '	2006-08-21 12:00:00
76782	3565944000	b'87.0'	2012-12-31 12:00:00
76993	3575404800	b'nan'	2013-04-20 00:00:00
77368	3591622800	b'82.0'	2013-10-24 17:00:00
80151	3711222873	b'182.'	2017-08-08 23:14:33
