	date_time	sensor_id	date_time_conv
0	673621200	b'DG4 '	1921-05-07 13:00:00
48797	2778192000	b'MD1 '	1988-01-15 00:00:00
49526	2794003200	b'DG6 '	1988-07-16 00:00:00
51629	2839579200	b'VLS '	1989-12-25 12:00:00
64411	3119727600	b'??? '	1998-11-10 23:00:00
78774	3565983600	b'81.0'	2012-12-31 23:00:00
78981	3575401200	b'nan'	2013-04-19 23:00:00
82222	3716621035	b'80.0'	2017-10-10 10:43:55
82226	3716793905	b'124.'	2017-10-12 10:45:05
82263	3719061905	b'123.'	2017-11-07 16:45:05
82843	3744705600	b'23.0'	2018-08-31 12:00:00
